free_flow_speed_kmh,weekend,time_period,travel_time_category,speed_kmh,rush_hours,hour,congestion_level,travel_time_per_10_km_min
43.2,0,morning,heavy,33.0,0,6,30.8,18.1
40.7,0,morning,heavy,26.5,1,7,53.6,22.6
39.2,0,morning,heavy,24.2,1,8,61.8,24.7
38.9,0,morning,heavy,24.3,1,9,59.8,24.6
37.8,0,morning,heavy,23.3,1,10,62.3,25.7
38.6,0,morning,heavy,23.5,1,11,64.2,25.4
38.6,0,afternoon,heavy,24.9,1,12,54.9,24.0
38.0,0,afternoon,heavy,25.8,1,13,46.9,23.1
38.7,0,afternoon,heavy,24.7,1,14,56.4,24.1
38.9,0,afternoon,heavy,24.0,1,15,62.3,24.9
38.7,0,afternoon,heavy,23.4,1,16,65.8,25.6
38.7,0,evening,heavy,23.3,1,17,65.9,25.7
38.3,0,evening,heavy,24.6,1,18,55.8,24.3
37.9,0,evening,heavy,28.0,1,19,35.3,21.3
38.3,0,evening,heavy,30.0,0,20,27.5,19.9
39.0,0,night,heavy,31.4,0,21,24.0,19.0
39.2,0,night,heavy,31.9,0,22,22.9,18.7
39.5,0,night,heavy,33.2,0,23,19.0,18.0
38.4,0,late night,heavy,33.6,0,0,14.2,17.8
37.0,0,late night,heavy,32.8,0,1,12.5,18.2
36.7,0,late night,heavy,32.7,0,2,12.4,18.3
38.3,0,late night,heavy,34.3,0,3,11.5,17.4
39.5,0,late night,heavy,34.5,0,4,14.3,17.3
43.0,0,late night,heavy,36.4,0,5,17.9,16.4
43.1,0,morning,heavy,33.0,0,6,30.5,18.1
40.8,0,morning,heavy,26.6,1,7,53.4,22.5
39.4,0,morning,heavy,24.3,1,8,62.1,24.6
39.0,0,morning,heavy,23.8,1,9,63.7,25.1
38.7,0,morning,heavy,23.2,1,10,66.8,25.8
38.2,0,morning,heavy,23.6,1,11,61.9,25.3
38.6,0,afternoon,heavy,25.2,1,12,53.4,23.7
38.7,0,afternoon,heavy,26.4,1,13,46.4,22.6
39.0,0,afternoon,heavy,25.3,1,14,53.8,23.6
39.1,0,afternoon,heavy,24.5,1,15,59.5,24.4
38.9,0,afternoon,heavy,23.4,1,16,66.0,25.6
38.3,0,evening,heavy,22.0,1,17,73.8,27.1
38.2,0,evening,heavy,23.8,1,18,60.2,25.1
38.2,0,evening,heavy,28.0,1,19,36.1,21.3
38.6,0,evening,heavy,30.3,0,20,27.5,19.7
39.1,0,night,heavy,31.2,0,21,25.4,19.2
39.4,0,night,heavy,32.6,0,22,20.7,18.3
39.0,0,night,heavy,32.9,0,23,18.6,18.2
37.5,0,late night,heavy,32.8,0,0,14.2,18.2
36.3,0,late night,heavy,32.4,0,1,12.0,18.4
36.6,0,late night,heavy,32.6,0,2,12.1,18.3
37.5,0,late night,heavy,33.4,0,3,12.3,17.9
39.2,0,late night,heavy,34.9,0,4,12.1,17.1
43.2,0,late night,heavy,36.9,0,5,17.1,16.2
42.0,0,morning,heavy,32.0,0,6,31.0,18.7
40.6,0,morning,heavy,26.8,1,7,51.4,22.3
39.2,0,morning,heavy,24.0,1,8,62.9,24.9
39.0,0,morning,heavy,24.6,1,9,58.4,24.3
38.8,0,morning,heavy,24.0,1,10,61.3,24.9
38.0,0,morning,heavy,22.3,1,11,70.3,26.8
38.5,0,afternoon,heavy,23.1,1,12,66.6,25.9
38.6,0,afternoon,heavy,24.5,1,13,57.5,24.4
38.5,0,afternoon,heavy,23.8,1,14,61.8,25.1
37.9,0,afternoon,heavy,22.7,1,15,67.1,26.4
37.9,0,afternoon,heavy,21.8,1,16,73.2,27.4
37.7,0,evening,heavy,21.1,1,17,78.6,28.3
37.5,0,evening,heavy,21.9,1,18,71.6,27.3
38.6,0,evening,heavy,26.6,1,19,45.3,22.5
39.1,0,evening,heavy,30.6,0,20,27.7,19.5
39.7,0,night,heavy,31.9,0,21,24.1,18.7
39.7,0,night,heavy,32.4,0,22,22.4,18.4
39.2,0,night,heavy,33.5,0,23,17.0,17.8
37.4,0,late night,heavy,32.7,0,0,14.5,18.3
36.4,0,late night,heavy,32.4,0,1,12.5,18.5
37.0,0,late night,heavy,33.2,0,2,11.4,18.0
37.9,0,late night,heavy,34.0,0,3,11.4,17.6
39.5,0,late night,heavy,35.0,0,4,12.6,17.0
43.1,0,late night,heavy,36.1,0,5,19.4,16.6
43.1,0,morning,heavy,32.8,0,6,31.4,18.2
40.8,0,morning,heavy,27.0,1,7,51.3,22.2
39.5,0,morning,heavy,23.9,1,8,65.0,25.0
38.7,0,morning,heavy,23.3,1,9,65.9,25.6
38.5,0,morning,heavy,22.8,1,10,68.3,26.2
37.3,0,morning,heavy,21.7,1,11,71.4,27.5
38.5,0,afternoon,heavy,22.8,1,12,68.4,26.2
38.4,0,afternoon,heavy,24.0,1,13,59.4,24.9
38.4,0,afternoon,heavy,23.1,1,14,66.3,25.9
37.6,0,afternoon,heavy,21.6,1,15,73.7,27.6
38.1,0,afternoon,heavy,22.0,1,16,73.3,27.2
38.0,0,evening,heavy,20.9,1,17,81.6,28.6
37.8,0,evening,heavy,21.1,1,18,78.8,28.3
38.4,0,evening,heavy,26.2,1,19,46.5,22.8
39.2,0,evening,heavy,30.1,0,20,30.4,19.9
40.0,0,night,heavy,31.3,0,21,28.0,19.1
39.4,0,night,heavy,31.8,0,22,23.9,18.8
39.3,0,night,heavy,33.1,0,23,18.7,18.1
38.0,0,late night,heavy,33.1,0,0,14.6,18.0
37.4,0,late night,heavy,33.5,0,1,11.7,17.8
36.8,0,late night,heavy,32.6,0,2,12.6,18.3
37.3,0,late night,heavy,33.0,0,3,12.8,18.1
39.1,0,late night,heavy,34.2,0,4,14.1,17.4
42.7,0,late night,heavy,35.2,0,5,21.0,17.0
43.2,0,morning,heavy,32.0,0,6,34.9,18.7
40.4,0,morning,heavy,24.5,1,7,64.7,24.4
38.9,0,morning,heavy,20.7,1,8,88.2,28.9
38.8,0,morning,heavy,21.2,1,9,82.9,28.2
38.5,0,morning,heavy,22.2,1,10,73.3,26.9
38.0,0,morning,heavy,22.1,1,11,71.3,27.0
38.2,0,afternoon,heavy,22.5,1,12,69.6,26.5
38.0,0,afternoon,heavy,22.5,1,13,68.9,26.6
37.6,0,afternoon,heavy,21.3,1,14,76.6,28.1
36.9,0,afternoon,heavy,19.6,1,15,88.4,30.5
37.0,0,afternoon,heavy,18.6,1,16,98.7,32.2
36.7,0,evening,heavy,17.8,1,17,105.7,33.5
36.5,0,evening,heavy,18.2,1,18,99.9,32.8
37.1,0,evening,heavy,20.5,1,19,81.1,29.2
39.3,0,evening,heavy,26.5,0,20,48.5,22.6
40.2,0,night,heavy,31.1,0,21,29.1,19.2
39.5,0,night,heavy,32.0,0,22,23.4,18.7
38.9,0,night,heavy,32.4,0,23,19.9,18.4
37.5,1,late night,heavy,32.0,0,0,17.1,18.7
36.6,1,late night,heavy,32.2,0,1,13.6,18.6
36.3,1,late night,heavy,32.3,0,2,12.3,18.5
37.3,1,late night,heavy,33.0,0,3,13.1,18.1
38.7,1,late night,heavy,33.9,0,4,14.0,17.6
42.2,1,late night,heavy,35.4,0,5,19.3,16.9
43.7,1,morning,heavy,34.4,0,6,27.0,17.4
42.9,1,morning,heavy,32.3,1,7,32.9,18.5
40.9,1,morning,heavy,28.0,1,8,46.2,21.4
40.8,1,morning,heavy,26.7,1,9,53.0,22.4
40.2,1,morning,heavy,23.4,1,10,71.4,25.5
39.2,1,morning,heavy,23.4,1,11,67.3,25.5
38.8,1,afternoon,heavy,24.3,1,12,59.6,24.6
39.2,1,afternoon,heavy,25.4,1,13,54.0,23.5
39.5,1,afternoon,heavy,25.0,1,14,57.5,23.9
39.4,1,afternoon,heavy,24.7,1,15,59.4,24.2
39.5,1,afternoon,heavy,24.4,1,16,62.0,24.5
39.6,1,evening,heavy,24.9,1,17,58.8,24.0
39.7,1,evening,heavy,27.3,1,18,45.3,21.9
38.9,1,evening,heavy,28.5,1,19,36.6,21.0
38.3,1,evening,heavy,29.7,0,20,28.8,20.1
38.5,1,night,heavy,30.6,0,21,25.8,19.5
38.8,1,night,heavy,31.6,0,22,22.7,18.9
38.4,1,night,heavy,32.3,0,23,18.5,18.5
36.5,1,late night,heavy,31.5,0,0,15.8,19.0
35.3,1,late night,heavy,31.4,0,1,12.1,19.0
35.5,1,late night,heavy,31.7,0,2,12.1,18.9
36.8,1,late night,heavy,32.9,0,3,11.7,18.2
38.2,1,late night,heavy,34.6,0,4,10.4,17.3
42.9,1,late night,heavy,38.8,0,5,10.5,15.4
43.8,1,morning,heavy,39.3,0,6,11.4,15.2
42.7,1,morning,heavy,36.4,1,7,17.2,16.4
41.9,1,morning,heavy,34.5,1,8,21.5,17.3
41.8,1,morning,heavy,32.1,1,9,30.3,18.6
41.2,1,morning,heavy,30.3,1,10,35.7,19.7
40.4,1,morning,heavy,30.1,1,11,34.3,19.9
38.9,1,afternoon,heavy,29.0,1,12,34.0,20.6
38.5,1,afternoon,heavy,28.6,1,13,34.5,20.9
39.3,1,afternoon,heavy,28.5,1,14,37.8,21.0
40.0,1,afternoon,heavy,27.4,1,15,45.5,21.8
40.2,1,afternoon,heavy,27.2,1,16,47.3,21.9
39.9,1,evening,heavy,27.2,1,17,46.5,21.9
40.2,1,evening,heavy,28.9,1,18,39.1,20.7
40.2,1,evening,heavy,30.6,1,19,31.1,19.5
40.1,1,evening,heavy,31.7,0,20,26.6,18.9
40.8,1,night,heavy,32.6,0,21,25.3,18.4
40.7,1,night,heavy,34.2,0,22,18.7,17.5
38.8,1,night,heavy,33.4,0,23,16.1,17.9
36.6,0,late night,heavy,32.4,0,0,13.2,18.5
36.3,0,late night,heavy,32.6,0,1,11.5,18.3
36.0,0,late night,heavy,32.4,0,2,11.1,18.4
36.9,0,late night,heavy,33.4,0,3,10.5,17.9
38.9,0,late night,heavy,35.0,0,4,11.1,17.1
42.6,0,late night,heavy,36.3,0,5,17.3,16.5
43.0,0,morning,heavy,33.1,0,6,30.0,18.1
41.0,0,morning,heavy,27.3,1,7,50.4,21.9
39.2,0,morning,heavy,24.1,1,8,62.4,24.8
39.3,0,morning,heavy,25.4,1,9,54.8,23.6
38.6,0,morning,heavy,24.7,1,10,56.4,24.2
38.5,0,morning,heavy,24.9,1,11,54.5,24.0
38.6,0,afternoon,heavy,25.8,1,12,49.5,23.2
38.1,0,afternoon,heavy,25.9,1,13,47.4,23.1
38.3,0,afternoon,heavy,24.7,1,14,54.8,24.2
39.3,0,afternoon,heavy,24.8,1,15,58.1,24.1
39.5,0,afternoon,heavy,25.3,1,16,56.1,23.6
39.5,0,evening,heavy,25.1,1,17,57.0,23.8
38.8,0,evening,heavy,25.0,1,18,54.8,23.9
38.5,0,evening,heavy,28.0,1,19,37.4,21.3
38.3,0,evening,heavy,30.1,0,20,27.1,19.8
38.7,0,night,heavy,30.7,0,21,26.0,19.4
38.9,0,night,heavy,31.9,0,22,21.7,18.7
38.5,0,night,heavy,32.8,0,23,17.1,18.2
37.1,0,late night,heavy,31.9,0,0,16.2,18.7
36.2,0,late night,heavy,31.9,0,1,13.4,18.7
36.0,0,late night,heavy,32.2,0,2,11.8,18.6
38.4,0,late night,heavy,34.0,0,3,13.0,17.6
38.7,0,late night,heavy,33.8,0,4,14.4,17.7
42.4,0,late night,heavy,36.0,0,5,17.9,16.6
43.0,0,morning,heavy,32.9,0,6,30.5,18.1
40.6,0,morning,heavy,26.0,1,7,55.9,23.0
38.9,0,morning,heavy,22.6,1,8,71.5,26.4
38.7,0,morning,heavy,23.1,1,9,67.2,25.8
38.6,0,morning,heavy,23.7,1,10,62.6,25.2
38.2,0,morning,heavy,24.1,1,11,58.1,24.8
38.4,0,afternoon,heavy,24.9,1,12,54.0,24.0
37.9,0,afternoon,heavy,25.5,1,13,48.5,23.4
37.9,0,afternoon,heavy,24.7,1,14,53.7,24.2
38.7,0,afternoon,heavy,25.5,1,15,51.9,23.5
38.9,0,afternoon,heavy,25.5,1,16,52.1,23.4
38.7,0,evening,heavy,25.1,1,17,54.5,23.8
37.9,0,evening,heavy,24.5,1,18,54.6,24.4
37.2,0,evening,heavy,26.3,1,19,41.2,22.7
36.9,0,evening,heavy,28.3,0,20,30.2,21.1
38.1,0,night,heavy,30.1,0,21,26.7,19.9
37.8,0,night,heavy,30.8,0,22,22.6,19.4
37.8,0,night,heavy,31.7,0,23,19.1,18.8
36.7,0,late night,heavy,31.8,0,0,15.4,18.8
35.7,0,late night,heavy,31.1,0,1,14.5,19.2
36.7,0,late night,heavy,32.3,0,2,13.6,18.5
37.3,0,late night,heavy,32.7,0,3,13.8,18.2
38.3,0,late night,heavy,33.2,0,4,15.2,18.0
42.0,0,late night,heavy,35.7,0,5,17.8,16.8
42.6,0,morning,heavy,32.6,0,6,30.4,18.3
40.5,0,morning,heavy,26.7,1,7,51.3,22.4
38.9,0,morning,heavy,24.2,1,8,60.7,24.7
39.0,0,morning,heavy,24.9,1,9,56.3,24.0
38.9,0,morning,heavy,25.1,1,10,54.5,23.8
38.8,0,morning,heavy,25.9,1,11,49.7,23.1
37.9,0,afternoon,heavy,26.8,1,12,41.4,22.3
38.2,0,afternoon,heavy,25.9,1,13,47.3,23.1
38.2,0,afternoon,heavy,25.7,1,14,48.0,23.2
38.7,0,afternoon,heavy,25.8,1,15,50.0,23.2
39.4,0,afternoon,heavy,27.7,1,16,42.1,21.5
39.2,0,evening,heavy,27.5,1,17,42.4,21.7
38.2,0,evening,heavy,27.0,1,18,41.0,22.1
37.5,0,evening,heavy,28.4,1,19,32.0,21.1
37.1,0,evening,heavy,29.3,0,20,26.8,20.4
38.7,0,night,heavy,30.7,0,21,26.0,19.5
39.0,0,night,heavy,31.8,0,22,22.4,18.8
38.7,0,night,heavy,32.6,0,23,18.4,18.3
37.3,0,late night,heavy,32.2,0,0,15.8,18.5
36.5,0,late night,heavy,32.4,0,1,12.7,18.5
36.3,0,late night,heavy,32.5,0,2,11.6,18.4
37.4,0,late night,heavy,33.7,0,3,10.8,17.7
38.8,0,late night,heavy,34.4,0,4,12.5,17.4
42.4,0,late night,heavy,36.1,0,5,17.4,16.5
42.8,0,morning,heavy,32.8,0,6,30.5,18.2
40.5,0,morning,heavy,25.8,1,7,57.1,23.2
38.8,0,morning,heavy,22.0,1,8,75.9,27.1
38.7,0,morning,heavy,22.7,1,9,70.0,26.3
38.4,0,morning,heavy,22.7,1,10,69.0,26.3
37.8,0,morning,heavy,23.2,1,11,62.7,25.8
38.3,0,afternoon,heavy,24.7,1,12,55.0,24.2
38.4,0,afternoon,heavy,25.5,1,13,50.5,23.5
38.4,0,afternoon,heavy,24.4,1,14,57.2,24.5
38.8,0,afternoon,heavy,24.8,1,15,56.1,24.1
39.4,0,afternoon,heavy,25.7,1,16,53.3,23.3
39.0,0,evening,heavy,25.6,1,17,52.3,23.3
38.4,0,evening,heavy,26.3,1,18,46.0,22.7
37.7,0,evening,heavy,28.2,1,19,33.9,21.2
37.7,0,evening,heavy,29.4,0,20,28.0,20.3
38.6,0,night,heavy,30.5,0,21,26.4,19.6
39.6,0,night,heavy,32.5,0,22,21.7,18.4
38.9,0,night,heavy,32.6,0,23,19.0,18.3
37.1,0,late night,heavy,32.1,0,0,15.3,18.6
36.9,0,late night,heavy,32.5,0,1,13.4,18.4
37.5,0,late night,heavy,33.4,0,2,12.1,17.9
37.7,0,late night,heavy,33.7,0,3,11.7,17.7
39.8,0,late night,heavy,35.0,0,4,13.6,17.1
42.9,0,late night,heavy,36.3,0,5,18.1,16.5
43.1,0,morning,heavy,32.3,0,6,33.2,18.5
41.2,0,morning,heavy,26.8,1,7,53.7,22.3
39.3,0,morning,heavy,24.1,1,8,62.8,24.8
38.8,0,morning,heavy,23.4,1,9,65.7,25.6
38.3,0,morning,heavy,22.4,1,10,70.7,26.6
37.7,0,morning,heavy,22.5,1,11,67.0,26.5
38.2,0,afternoon,heavy,24.0,1,12,58.9,24.9
38.4,0,afternoon,heavy,25.8,1,13,48.7,23.2
38.3,0,afternoon,heavy,24.2,1,14,58.3,24.7
38.4,0,afternoon,heavy,23.1,1,15,65.8,25.8
38.5,0,afternoon,heavy,23.6,1,16,62.9,25.3
38.2,0,evening,heavy,23.3,1,17,63.8,25.6
37.9,0,evening,heavy,24.1,1,18,57.2,24.8
38.8,0,evening,heavy,28.3,1,19,37.3,21.1
38.4,0,evening,heavy,29.8,0,20,29.0,20.1
39.1,0,night,heavy,30.6,0,21,27.5,19.5
39.6,0,night,heavy,31.9,0,22,23.9,18.7
38.8,0,night,heavy,32.4,0,23,19.6,18.4
37.4,1,late night,heavy,32.3,0,0,15.8,18.5
36.3,1,late night,heavy,31.9,0,1,13.5,18.7
36.3,1,late night,heavy,32.1,0,2,13.1,18.6
37.3,1,late night,heavy,33.0,0,3,12.7,18.1
38.7,1,late night,heavy,34.1,0,4,13.4,17.5
42.6,1,late night,heavy,37.1,0,5,14.6,16.1
42.9,1,morning,heavy,35.1,0,6,22.2,17.0
42.2,1,morning,heavy,32.2,1,7,31.3,18.6
40.8,1,morning,heavy,29.2,1,8,39.6,20.5
40.0,1,morning,heavy,26.0,1,9,53.8,23.0
38.4,1,morning,heavy,22.6,1,10,69.6,26.4
38.5,1,morning,heavy,22.5,1,11,70.7,26.5
38.5,1,afternoon,heavy,23.4,1,12,64.5,25.6
38.2,1,afternoon,heavy,26.2,1,13,45.8,22.8
38.6,1,afternoon,heavy,26.3,1,14,47.0,22.8
38.7,1,afternoon,heavy,26.1,1,15,48.4,22.9
40.0,1,afternoon,heavy,27.0,1,16,47.9,22.1
40.2,1,evening,heavy,27.1,1,17,48.2,22.0
39.8,1,evening,heavy,27.6,1,18,44.1,21.7
39.2,1,evening,heavy,29.7,1,19,32.2,20.1
39.3,1,evening,heavy,30.0,0,20,31.0,19.9
39.8,1,night,heavy,31.2,0,21,27.3,19.1
39.9,1,night,heavy,32.5,0,22,22.8,18.4
38.7,1,night,heavy,32.5,0,23,19.0,18.4
36.8,1,late night,heavy,31.8,0,0,15.6,18.8
36.1,1,late night,heavy,32.0,0,1,12.8,18.7
35.2,1,late night,heavy,31.5,0,2,11.8,19.0
36.6,1,late night,heavy,33.2,0,3,10.3,18.0
37.8,1,late night,heavy,34.3,0,4,10.2,17.4
42.8,1,late night,heavy,39.1,0,5,9.5,15.3
43.0,1,morning,heavy,38.5,0,6,11.7,15.5
41.8,1,morning,heavy,35.7,1,7,17.3,16.8
40.3,1,morning,heavy,32.9,1,8,22.5,18.2
40.1,1,morning,heavy,30.9,1,9,29.4,19.3
39.4,1,morning,heavy,29.5,1,10,33.4,20.2
38.7,1,morning,heavy,28.5,1,11,35.5,20.9
38.0,1,afternoon,heavy,28.2,1,12,34.5,21.2
38.1,1,afternoon,heavy,27.8,1,13,36.7,21.5
38.6,1,afternoon,heavy,28.5,1,14,35.3,21.0
39.3,1,afternoon,heavy,29.5,1,15,33.2,20.3
39.6,1,afternoon,heavy,29.4,1,16,34.5,20.3
40.0,1,evening,heavy,29.9,1,17,33.8,20.0
39.1,1,evening,heavy,29.1,1,18,34.4,20.6
39.0,1,evening,heavy,30.4,1,19,28.4,19.7
39.2,1,evening,heavy,31.5,0,20,24.6,19.0
40.1,1,night,heavy,32.7,0,21,22.6,18.3
40.1,1,night,heavy,33.4,0,22,19.9,17.9
38.9,1,night,heavy,33.4,0,23,16.4,17.9
36.9,0,late night,heavy,32.5,0,0,13.4,18.4
35.7,0,late night,heavy,31.8,0,1,12.4,18.8
36.8,0,late night,heavy,32.8,0,2,12.2,18.2
38.4,0,late night,heavy,35.0,0,3,9.6,17.1
39.2,0,late night,heavy,34.9,0,4,12.0,17.1
42.8,0,late night,heavy,36.7,0,5,16.4,16.3
43.4,0,morning,heavy,33.0,0,6,31.4,18.1
40.5,0,morning,heavy,27.0,1,7,50.3,22.2
39.1,0,morning,heavy,24.1,1,8,62.3,24.8
38.1,0,morning,heavy,24.3,1,9,56.8,24.6
38.7,0,morning,heavy,25.4,1,10,51.9,23.5
38.2,0,morning,heavy,25.6,1,11,49.4,23.4
38.0,0,afternoon,heavy,26.5,1,12,43.2,22.5
37.1,0,afternoon,heavy,25.7,1,13,44.1,23.2
38.0,0,afternoon,heavy,25.4,1,14,49.4,23.5
38.6,0,afternoon,heavy,25.8,1,15,49.2,23.1
39.0,0,afternoon,heavy,27.4,1,16,42.4,21.8
39.0,0,evening,heavy,26.6,1,17,46.5,22.4
37.9,0,evening,heavy,26.8,1,18,41.4,22.3
37.1,0,evening,heavy,28.3,1,19,31.0,21.1
37.5,0,evening,heavy,29.4,0,20,27.4,20.3
39.0,0,night,heavy,30.9,0,21,26.3,19.4
39.6,0,night,heavy,33.2,0,22,19.2,18.0
39.2,0,night,heavy,33.5,0,23,17.0,17.8
37.2,0,late night,heavy,32.3,0,0,14.9,18.5
37.4,0,late night,heavy,33.4,0,1,11.9,17.9
37.2,0,late night,heavy,33.2,0,2,12.1,18.0
38.0,0,late night,heavy,33.7,0,3,12.6,17.7
39.6,0,late night,heavy,34.4,0,4,14.9,17.4
42.9,0,late night,heavy,37.1,0,5,15.6,16.1
42.9,0,morning,heavy,32.7,0,6,31.2,18.3
40.2,0,morning,heavy,27.5,1,7,46.0,21.7
39.0,0,morning,heavy,25.3,1,8,54.2,23.7
39.1,0,morning,heavy,25.0,1,9,56.2,23.9
38.5,0,morning,heavy,24.9,1,10,54.7,24.0
38.6,0,morning,heavy,25.8,1,11,49.7,23.2
37.8,0,afternoon,heavy,26.5,1,12,42.2,22.5
37.3,0,afternoon,heavy,26.1,1,13,42.8,22.9
38.0,0,afternoon,heavy,25.8,1,14,47.2,23.2
38.5,0,afternoon,heavy,26.6,1,15,44.8,22.5
38.9,0,afternoon,heavy,27.5,1,16,41.6,21.8
38.4,0,evening,heavy,25.9,1,17,47.9,23.0
37.5,0,evening,heavy,25.4,1,18,47.3,23.5
37.3,0,evening,heavy,28.3,1,19,31.7,21.1
37.6,0,evening,heavy,29.6,0,20,26.6,20.2
38.4,0,night,heavy,30.6,0,21,25.2,19.5
39.4,0,night,heavy,32.7,0,22,20.4,18.3
38.7,0,night,heavy,33.0,0,23,17.1,18.1
36.9,0,late night,heavy,31.5,0,0,17.2,19.0
36.3,0,late night,heavy,31.8,0,1,13.9,18.8
36.6,0,late night,heavy,32.2,0,2,13.5,18.5
37.8,0,late night,heavy,33.7,0,3,12.1,17.7
39.3,0,late night,heavy,34.8,0,4,12.6,17.1
42.5,0,late night,heavy,36.8,0,5,15.4,16.2
42.5,0,morning,heavy,33.3,0,6,27.7,18.0
40.8,0,morning,heavy,27.9,1,7,46.3,21.5
39.1,0,morning,heavy,23.5,1,8,66.4,25.4
38.7,0,morning,heavy,24.6,1,9,57.0,24.3
38.6,0,morning,heavy,25.6,1,10,50.3,23.3
38.6,0,morning,heavy,26.3,1,11,46.6,22.7
38.1,0,afternoon,heavy,27.2,1,12,39.6,21.9
37.7,0,afternoon,heavy,26.6,1,13,41.3,22.4
38.2,0,afternoon,heavy,25.9,1,14,47.0,23.0
38.7,0,afternoon,heavy,26.4,1,15,46.8,22.7
38.9,0,afternoon,heavy,27.2,1,16,43.2,22.0
39.1,0,evening,heavy,26.8,1,17,45.7,22.3
38.2,0,evening,heavy,27.2,1,18,40.0,21.9
37.2,0,evening,heavy,28.3,1,19,31.5,21.1
37.8,0,evening,heavy,29.9,0,20,26.2,20.0
38.6,0,night,heavy,30.7,0,21,25.6,19.5
38.4,0,night,heavy,29.8,0,22,28.6,20.0
38.5,0,night,heavy,30.8,0,23,24.7,19.4
36.9,0,late night,heavy,31.8,0,0,16.1,18.8
36.1,0,late night,heavy,31.9,0,1,13.1,18.7
36.6,0,late night,heavy,32.6,0,2,12.1,18.3
38.0,0,late night,heavy,33.8,0,3,12.2,17.7
39.1,0,late night,heavy,34.6,0,4,12.7,17.2
42.6,0,late night,heavy,36.5,0,5,16.7,16.4
42.2,0,morning,heavy,32.3,0,6,30.8,18.5
39.3,0,morning,heavy,26.0,1,7,50.8,22.9
38.3,0,morning,heavy,24.2,1,8,58.3,24.7
38.6,0,morning,heavy,24.3,1,9,58.9,24.6
38.3,0,morning,heavy,24.4,1,10,56.9,24.5
37.8,0,morning,heavy,24.1,1,11,56.3,24.7
37.6,0,afternoon,heavy,26.1,1,12,44.0,22.9
37.3,0,afternoon,heavy,25.7,1,13,44.6,23.2
38.2,0,afternoon,heavy,25.1,1,14,52.0,23.8
38.9,0,afternoon,heavy,25.9,1,15,50.1,23.1
39.2,0,afternoon,heavy,27.3,1,16,43.6,21.9
38.7,0,evening,heavy,26.8,1,17,44.2,22.3
37.8,0,evening,heavy,26.3,1,18,43.5,22.7
37.4,0,evening,heavy,27.8,1,19,34.4,21.5
37.4,0,evening,heavy,28.9,0,20,29.2,20.7
38.1,0,night,heavy,30.1,0,21,26.5,19.9
38.4,0,night,heavy,31.5,0,22,21.9,19.0
37.9,0,night,heavy,32.0,0,23,18.7,18.7
37.0,0,late night,heavy,32.0,0,0,15.6,18.7
36.6,0,late night,heavy,32.3,0,1,13.2,18.5
36.5,0,late night,heavy,32.1,0,2,14.0,18.6
38.1,0,late night,heavy,33.3,0,3,14.3,17.9
39.0,0,late night,heavy,34.4,0,4,13.3,17.4
43.0,0,late night,heavy,36.7,0,5,17.0,16.3
42.4,0,morning,heavy,31.8,0,6,33.3,18.8
40.2,0,morning,heavy,25.6,1,7,57.0,23.3
39.2,0,morning,heavy,23.6,1,8,65.9,25.3
38.8,0,morning,heavy,24.9,1,9,55.6,24.0
38.0,0,morning,heavy,24.6,1,10,54.6,24.3
38.2,0,morning,heavy,25.4,1,11,50.3,23.5
38.0,0,afternoon,heavy,26.6,1,12,42.8,22.5
38.3,0,afternoon,heavy,25.8,1,13,48.1,23.1
38.6,0,afternoon,heavy,25.5,1,14,51.3,23.5
39.1,0,afternoon,heavy,25.7,1,15,52.1,23.3
39.4,0,afternoon,heavy,26.9,1,16,46.3,22.2
39.3,0,evening,heavy,26.5,1,17,48.4,22.6
37.7,0,evening,heavy,24.3,1,18,55.3,24.6
37.1,0,evening,heavy,26.7,1,19,38.8,22.4
37.5,0,evening,heavy,28.8,0,20,30.1,20.7
38.1,0,night,heavy,30.0,0,21,26.9,19.9
38.8,0,night,heavy,31.4,0,22,23.3,19.0
38.1,0,night,heavy,31.8,0,23,19.5,18.8
37.1,1,late night,heavy,31.8,0,0,16.3,18.8
36.0,1,late night,heavy,31.2,0,1,15.2,19.1
36.6,1,late night,heavy,32.0,0,2,14.1,18.7
37.0,1,late night,heavy,32.9,0,3,12.3,18.1
38.8,1,late night,heavy,34.3,0,4,12.9,17.4
42.9,1,late night,heavy,37.2,0,5,15.2,16.0
42.9,1,morning,heavy,34.8,0,6,23.1,17.2
42.1,1,morning,heavy,31.4,1,7,34.1,19.1
40.6,1,morning,heavy,28.6,1,8,41.8,20.9
38.6,1,morning,heavy,24.4,1,9,58.1,24.5
36.9,1,morning,heavy,20.5,1,10,80.3,29.2
37.1,1,morning,heavy,20.3,1,11,82.6,29.4
37.4,1,afternoon,heavy,21.3,1,12,75.3,28.1
37.5,1,afternoon,heavy,22.6,1,13,65.8,26.5
38.5,1,afternoon,heavy,25.5,1,14,50.9,23.4
39.3,1,afternoon,heavy,27.0,1,15,45.6,22.2
39.6,1,afternoon,heavy,26.2,1,16,51.0,22.8
39.5,1,evening,heavy,25.6,1,17,54.1,23.3
40.0,1,evening,heavy,28.1,1,18,41.9,21.2
39.2,1,evening,heavy,29.5,1,19,32.7,20.2
38.9,1,evening,heavy,29.8,0,20,30.2,20.0
40.1,1,night,heavy,30.4,0,21,32.0,19.7
39.9,1,night,heavy,32.8,0,22,21.4,18.2
39.0,1,night,heavy,33.0,0,23,18.2,18.1
36.5,1,late night,heavy,31.5,0,0,15.8,19.0
