provider,region,instance_type,vCPU,ram_gb,storage_gb,bandwidth_tb,contract_type,usage_hours,monthly_cost($)
Azure,us-west-2,general,2,32,200,2.6,On-Demand,360,96.81
AWS,us-east-1,memory,16,64,1000,4.02,On-Demand,360,290.78
Azure,us-west-2,memory,4,8,1000,1.75,On-Demand,720,107.05
Azure,ap-south-1,memory,2,16,100,2.09,On-Demand,360,63.75
AWS,us-west-2,memory,2,8,1000,1.38,On-Demand,720,83.62
AWS,us-east-1,memory,4,32,500,1.24,On-Demand,720,108.46
Azure,us-west-2,compute,2,32,100,2.78,On-Demand,360,93.79
AWS,ap-south-1,memory,8,8,500,1.49,On-Demand,360,107.11
Azure,us-east-1,memory,2,16,500,1.95,On-Demand,720,81.32
Azure,us-east-1,compute,2,64,200,1.26,On-Demand,720,131.19
Azure,eu-west-1,compute,16,8,1000,0.63,Reserved,720,137.49
AWS,us-east-1,compute,8,64,200,1.5,On-Demand,720,172.1
AWS,us-west-2,compute,4,32,500,1.33,On-Demand,720,109.27
Azure,eu-west-1,compute,4,32,1000,1.56,Reserved,720,101.18
AWS,eu-west-1,general,2,64,500,2.67,On-Demand,360,151.13
GCP,us-west-2,general,2,16,200,4.5,On-Demand,720,82.56
AWS,us-east-1,general,8,16,100,4.24,On-Demand,720,125.06
AWS,eu-west-1,memory,2,8,1000,4.1,On-Demand,360,108.1
AWS,us-east-1,compute,2,16,500,1.71,Reserved,360,54.21
GCP,us-west-2,general,4,8,1000,4.49,Reserved,360,86.6
Azure,us-west-2,general,16,8,500,4.78,On-Demand,720,206.56
Azure,us-east-1,compute,16,32,1000,2.46,Reserved,720,175.35
GCP,us-east-1,general,2,64,100,4.34,On-Demand,720,140.75
AWS,eu-west-1,general,2,32,500,1.37,On-Demand,720,94.63
AWS,ap-south-1,general,16,64,100,4.96,On-Demand,360,258.74
AWS,us-east-1,general,4,16,1000,1.02,On-Demand,720,106.58
GCP,eu-west-1,memory,16,64,100,4.75,On-Demand,720,244.01
AWS,ap-south-1,general,2,64,100,2.86,Reserved,360,97.08
GCP,us-west-2,compute,2,8,200,4.36,Reserved,360,50.92
AWS,us-east-1,general,8,16,1000,3.81,Reserved,360,116.42
Azure,us-east-1,memory,2,64,1000,3.15,On-Demand,360,186.85
AWS,us-west-2,compute,4,16,100,3.9,Reserved,720,66.24
GCP,us-east-1,general,2,8,100,1.79,Reserved,360,32.02
Azure,ap-south-1,memory,8,16,1000,1.56,Reserved,360,106.93
Azure,ap-south-1,general,2,16,500,4.04,On-Demand,360,101.07
Azure,ap-south-1,compute,2,8,100,1.17,Reserved,360,31.17
GCP,ap-south-1,general,16,32,100,1.34,On-Demand,360,172.29
AWS,ap-south-1,general,4,8,100,2.6,On-Demand,720,69.1
AWS,eu-west-1,general,4,32,500,0.95,On-Demand,360,105.85
GCP,eu-west-1,compute,8,32,1000,3.76,Reserved,720,125.61
AWS,ap-south-1,compute,4,8,1000,1.27,Reserved,720,70.29
GCP,us-east-1,compute,2,8,100,1.53,On-Demand,360,42.25
AWS,us-west-2,compute,16,16,200,1.71,Reserved,360,120.09
Azure,ap-south-1,compute,4,16,100,4.35,Reserved,720,72.61
Azure,ap-south-1,memory,16,32,100,4.39,Reserved,720,157.86
GCP,us-west-2,compute,16,32,200,1.14,On-Demand,360,174.86
GCP,ap-south-1,memory,4,8,200,3.45,On-Demand,720,77.19
GCP,ap-south-1,general,8,16,200,4.32,On-Demand,720,123.77
Azure,us-west-2,general,2,8,1000,3.56,Reserved,360,78.05
AWS,us-east-1,general,4,64,500,4.94,On-Demand,360,186.56
GCP,ap-south-1,compute,4,8,100,1.31,Reserved,720,39.32
GCP,us-west-2,general,16,8,500,4.13,On-Demand,720,181.33
Azure,eu-west-1,compute,16,64,500,1.45,On-Demand,720,257.41
Azure,ap-south-1,memory,4,64,100,3.22,On-Demand,360,160.73
GCP,us-east-1,general,8,32,200,4.36,Reserved,720,104.68
Azure,us-east-1,compute,2,64,1000,2.46,On-Demand,720,180.33
Azure,us-west-2,compute,16,32,100,0.86,Reserved,720,133.84
AWS,eu-west-1,general,8,16,500,2.84,Reserved,720,93.93
AWS,eu-west-1,memory,4,32,500,3.42,On-Demand,720,128.08
GCP,ap-south-1,general,4,64,500,3.1,On-Demand,360,161.5
Azure,us-east-1,compute,16,16,100,2.52,Reserved,720,128.2
AWS,us-west-2,memory,4,16,500,0.88,On-Demand,720,82.82
AWS,us-west-2,general,16,8,500,0.56,Reserved,720,114.29
GCP,us-east-1,general,2,16,200,1.27,On-Demand,360,54.94
Azure,us-east-1,compute,4,64,100,3.58,On-Demand,720,164.14
Azure,eu-west-1,memory,2,64,200,2.26,On-Demand,360,140.64
GCP,us-west-2,memory,2,16,200,3.22,On-Demand,360,71.61
GCP,us-west-2,general,8,32,500,2.41,On-Demand,720,141.54
AWS,ap-south-1,memory,4,64,500,4.44,On-Demand,360,182.06
AWS,us-west-2,compute,4,32,100,2.6,Reserved,720,73.94
GCP,us-east-1,memory,16,32,1000,4.28,On-Demand,360,235.9
GCP,ap-south-1,compute,2,8,1000,2.25,On-Demand,360,86.88
GCP,ap-south-1,compute,16,32,500,0.73,On-Demand,360,184.18
Azure,us-east-1,general,8,16,100,1.26,Reserved,720,74.27
Azure,eu-west-1,memory,4,8,200,4.5,Reserved,360,68.57
AWS,us-east-1,general,8,8,1000,1.81,On-Demand,720,132.49
AWS,us-west-2,general,4,32,500,4.34,On-Demand,720,136.36
GCP,eu-west-1,general,8,8,500,4.58,Reserved,720,92.29
GCP,us-east-1,compute,4,16,100,3.32,On-Demand,360,82.44
GCP,ap-south-1,general,2,8,1000,1.61,On-Demand,720,81.41
AWS,us-west-2,memory,8,32,1000,4.57,On-Demand,720,190.93
AWS,us-west-2,compute,4,64,100,3.16,On-Demand,360,152.54
AWS,eu-west-1,compute,4,64,500,1.78,Reserved,360,113.85
GCP,eu-west-1,compute,16,32,500,0.86,Reserved,360,133.41
AWS,us-east-1,general,4,16,100,4.1,On-Demand,720,93.8
AWS,eu-west-1,memory,4,64,100,1.63,On-Demand,720,138.77
Azure,us-east-1,memory,4,32,500,2.97,Reserved,720,93.77
Azure,eu-west-1,general,2,32,500,3.71,On-Demand,720,121.47
GCP,us-west-2,general,2,8,100,3.6,On-Demand,720,59.94
Azure,us-east-1,compute,2,32,500,3.57,Reserved,720,86.51
AWS,us-east-1,memory,4,32,1000,3.75,On-Demand,360,153.55
AWS,us-west-2,general,8,16,500,3.53,On-Demand,360,136.67
Azure,ap-south-1,general,4,16,200,0.52,On-Demand,360,69.38
Azure,ap-south-1,compute,2,16,100,4.88,On-Demand,360,90.11
Azure,us-west-2,memory,2,8,500,1.46,On-Demand,720,64.93
AWS,us-west-2,general,16,16,500,4.26,On-Demand,720,203.24
AWS,us-east-1,compute,16,32,100,4.08,On-Demand,360,206.02
GCP,us-west-2,general,4,8,100,2.41,On-Demand,720,64.02
Azure,us-west-2,general,8,8,200,4.02,Reserved,720,87.98
GCP,ap-south-1,memory,8,32,100,4.89,Reserved,360,104.86
GCP,eu-west-1,memory,4,8,200,0.87,On-Demand,360,55.13
AWS,us-west-2,memory,16,8,500,2.11,On-Demand,720,172.69
Azure,us-east-1,compute,8,8,100,2.24,On-Demand,720,100.65
GCP,us-east-1,compute,2,64,1000,0.85,On-Demand,720,149.39
GCP,ap-south-1,general,8,64,1000,2.09,On-Demand,720,202.74
Azure,us-east-1,compute,4,8,200,4.53,On-Demand,720,95.52
GCP,us-east-1,general,16,8,500,2.14,Reserved,720,118.3
AWS,ap-south-1,general,2,32,1000,3.27,On-Demand,720,134.23
Azure,ap-south-1,memory,4,16,1000,2.12,On-Demand,360,122.3
Azure,eu-west-1,general,16,64,200,1.35,Reserved,720,174.45
Azure,ap-south-1,memory,4,64,200,0.71,Reserved,360,102.05
Azure,ap-south-1,compute,16,32,500,2.99,Reserved,720,161.94
GCP,us-west-2,general,8,16,200,4.57,On-Demand,720,125.9
AWS,us-east-1,memory,2,32,200,1.45,On-Demand,720,81.85
GCP,eu-west-1,general,8,8,200,1.79,Reserved,360,65.88
AWS,us-east-1,memory,4,16,200,4.11,Reserved,360,70.84
AWS,eu-west-1,compute,8,64,500,4.21,Reserved,720,151.19
Azure,us-west-2,compute,16,64,100,2.29,Reserved,720,177.44
AWS,ap-south-1,compute,2,8,500,3.49,On-Demand,360,80.11
Azure,eu-west-1,general,4,16,200,1.72,On-Demand,360,80.72
GCP,us-west-2,memory,16,16,100,2.03,Reserved,360,112.98
Azure,eu-west-1,compute,8,16,100,1.44,On-Demand,720,104.85
AWS,eu-west-1,general,2,64,200,3.7,On-Demand,720,146.9
AWS,eu-west-1,memory,2,8,500,1.83,On-Demand,720,65.17
Azure,us-west-2,compute,2,8,200,2.65,On-Demand,720,62
GCP,eu-west-1,general,2,32,200,4.87,Reserved,720,77.04
GCP,ap-south-1,memory,8,32,100,4.02,On-Demand,360,138.21
Azure,us-west-2,memory,16,16,100,1.38,On-Demand,720,167.29
GCP,ap-south-1,general,4,16,1000,1.08,Reserved,360,73.27
GCP,us-east-1,general,4,64,500,0.83,Reserved,720,102.31
GCP,eu-west-1,general,16,16,200,1.73,On-Demand,720,158.62
Azure,us-west-2,memory,16,32,1000,1.13,On-Demand,720,230.97
Azure,ap-south-1,memory,2,8,1000,3.35,On-Demand,360,106.42
AWS,ap-south-1,compute,2,8,1000,0.85,Reserved,360,56.77
AWS,ap-south-1,general,4,8,1000,4.8,Reserved,360,93.17
AWS,ap-south-1,memory,16,64,500,2.79,Reserved,720,185.19
Azure,eu-west-1,compute,4,8,500,4.7,On-Demand,720,111.3
Azure,us-west-2,memory,2,32,200,3.38,Reserved,360,75.01
Azure,ap-south-1,memory,2,16,500,3.25,On-Demand,720,93.61
Azure,us-east-1,general,4,16,500,3.65,Reserved,360,81.46
Azure,ap-south-1,general,16,8,200,0.76,On-Demand,720,154.39
GCP,us-east-1,general,8,64,200,0.76,Reserved,720,113.16
AWS,ap-south-1,general,16,16,500,0.97,Reserved,720,125.01
Azure,us-west-2,general,4,32,500,3.16,On-Demand,720,132.03
AWS,ap-south-1,general,8,64,200,2.23,Reserved,360,128.64
Azure,us-west-2,compute,8,32,1000,2.83,On-Demand,360,184.03
AWS,us-west-2,memory,4,8,500,0.79,On-Demand,720,70.81
Azure,eu-west-1,general,16,8,200,4.41,On-Demand,360,188.88
Azure,ap-south-1,compute,4,32,100,2.19,Reserved,720,74.85
AWS,us-east-1,general,4,32,200,4.07,On-Demand,720,120.43
GCP,us-west-2,compute,2,32,1000,3.01,Reserved,360,90.21
Azure,us-east-1,compute,16,32,200,0.83,On-Demand,720,190.33
GCP,ap-south-1,compute,2,16,1000,2.1,Reserved,720,69.29
GCP,us-east-1,general,8,16,100,1.91,Reserved,360,71.2
AWS,eu-west-1,compute,2,64,100,3.37,On-Demand,720,139.43
Azure,eu-west-1,memory,4,8,100,3.74,On-Demand,360,83.33
AWS,us-west-2,memory,8,16,100,4.45,On-Demand,720,126.95
Azure,us-east-1,memory,4,32,1000,2.08,On-Demand,720,145.45
GCP,us-west-2,compute,4,8,200,2.37,Reserved,720,48.93
GCP,ap-south-1,memory,4,32,500,3.92,Reserved,720,90.68
GCP,ap-south-1,memory,8,16,200,3.17,On-Demand,720,113.93
Azure,us-east-1,general,8,8,200,4.33,On-Demand,360,125.13
Azure,us-east-1,memory,4,8,500,4.43,Reserved,360,78.3
GCP,ap-south-1,general,2,32,500,3.1,On-Demand,720,104.69
GCP,us-east-1,compute,2,8,200,1.9,On-Demand,360,49.68
GCP,us-west-2,memory,8,16,100,1.24,On-Demand,720,93.16
GCP,eu-west-1,memory,2,8,1000,1.44,On-Demand,720,79.95
Azure,eu-west-1,compute,4,16,1000,4.57,On-Demand,720,145.46
Azure,us-east-1,general,8,32,200,2.05,On-Demand,360,138.86
Azure,ap-south-1,compute,4,8,500,4.1,On-Demand,360,105.63
AWS,ap-south-1,memory,4,32,200,0.98,On-Demand,360,92.62
GCP,us-west-2,general,8,64,500,3.88,Reserved,720,141.6
AWS,us-west-2,compute,4,32,200,1.82,Reserved,720,72.13
GCP,eu-west-1,general,16,64,1000,1.56,On-Demand,720,255.21
AWS,ap-south-1,memory,16,16,100,4.86,On-Demand,360,190.64
Azure,us-east-1,compute,8,8,200,3.44,On-Demand,360,116.72
GCP,us-east-1,compute,2,64,100,0.79,On-Demand,360,110.4
GCP,us-west-2,memory,4,64,200,2.51,On-Demand,720,143.63
GCP,eu-west-1,memory,4,32,200,0.59,On-Demand,720,84.65
Azure,us-west-2,memory,4,32,100,3.11,Reserved,360,81.11
Azure,us-east-1,memory,4,32,200,2.78,On-Demand,720,114.26
GCP,ap-south-1,compute,4,16,1000,1.35,On-Demand,720,104.07
AWS,us-east-1,memory,16,16,500,3.29,On-Demand,720,194.51
Azure,eu-west-1,compute,8,16,200,1.38,On-Demand,720,109.01
AWS,us-east-1,general,2,8,1000,1.89,On-Demand,720,88.21
AWS,us-east-1,memory,2,16,1000,4.67,Reserved,720,89.59
Azure,us-east-1,memory,4,16,500,1.51,Reserved,720,66.9
Azure,ap-south-1,compute,8,8,100,4.36,On-Demand,720,120.69
Azure,us-west-2,memory,8,16,100,2.37,On-Demand,360,113.64
Azure,us-west-2,compute,4,32,200,4.21,On-Demand,720,127.77
AWS,eu-west-1,general,2,32,200,2.61,On-Demand,720,92.29
GCP,us-east-1,general,8,16,1000,2.53,Reserved,720,102.72
GCP,us-west-2,general,4,8,200,0.84,Reserved,720,39.51
GCP,ap-south-1,compute,16,32,500,2.36,On-Demand,360,198.11
AWS,eu-west-1,compute,16,32,200,4.47,Reserved,360,154.1
Azure,eu-west-1,compute,16,64,200,0.56,Reserved,720,169.07
AWS,us-west-2,compute,16,64,500,3.93,On-Demand,720,267.47
GCP,ap-south-1,compute,2,8,100,1.74,On-Demand,720,44.04
GCP,ap-south-1,general,8,32,1000,3.17,On-Demand,720,169.41
Azure,us-east-1,general,2,8,1000,4.51,On-Demand,720,117.38
AWS,us-east-1,compute,4,8,100,4.27,On-Demand,720,84.13
GCP,ap-south-1,general,16,32,100,4.2,On-Demand,360,196.74
Azure,us-west-2,compute,2,64,500,3.23,On-Demand,720,163.98
GCP,us-west-2,compute,8,16,100,1.15,On-Demand,720,92.39
Azure,us-west-2,general,4,16,100,1.52,On-Demand,720,74.11
AWS,ap-south-1,compute,2,64,100,2.35,On-Demand,720,130.25
Azure,ap-south-1,memory,2,32,100,3.08,Reserved,360,69.57
GCP,us-east-1,general,8,64,200,4.47,On-Demand,720,188.89
GCP,us-east-1,general,2,8,200,1.94,Reserved,360,36.02
Azure,ap-south-1,general,4,64,100,3.89,On-Demand,720,167.07
GCP,us-east-1,general,16,16,1000,4,On-Demand,360,212.23
GCP,eu-west-1,general,4,16,100,3.13,On-Demand,360,80.82
GCP,us-west-2,memory,8,8,100,4.38,On-Demand,720,109.36
GCP,us-west-2,memory,2,16,500,2.25,On-Demand,360,76.14
Azure,ap-south-1,memory,8,8,100,3.81,Reserved,720,83.15
Azure,us-west-2,memory,4,8,1000,2.15,On-Demand,720,110.83
AWS,us-west-2,memory,8,8,1000,0.66,On-Demand,720,122.14
GCP,us-east-1,memory,2,8,1000,3.68,On-Demand,360,99.1
AWS,ap-south-1,general,8,8,1000,4.77,On-Demand,360,159.13
Azure,us-west-2,compute,8,8,200,4.39,On-Demand,720,125.7
GCP,us-west-2,general,8,8,1000,0.88,On-Demand,360,117.91
GCP,us-east-1,compute,16,32,1000,2.75,On-Demand,720,222.82
Azure,us-east-1,compute,2,32,200,0.65,Reserved,720,56.44
Azure,eu-west-1,memory,4,32,200,3.9,On-Demand,360,124.85
Azure,us-east-1,general,4,32,500,2.93,Reserved,360,93.49
AWS,ap-south-1,memory,4,16,200,4.87,On-Demand,720,105.23
Azure,us-west-2,compute,16,16,100,4.5,On-Demand,360,196.77
AWS,eu-west-1,general,16,32,500,1.9,Reserved,720,147.17
Azure,ap-south-1,memory,4,16,1000,3.87,On-Demand,360,138.84
AWS,eu-west-1,memory,16,32,100,2.97,On-Demand,720,196.03
GCP,us-east-1,general,8,16,1000,3.97,Reserved,360,111.58
Azure,ap-south-1,memory,8,16,200,2.87,On-Demand,720,123.09
AWS,us-east-1,memory,2,32,100,1.48,On-Demand,720,77.62
GCP,us-west-2,compute,2,16,100,2.9,Reserved,360,46.51
Azure,ap-south-1,compute,8,8,200,4.14,On-Demand,360,123.33
AWS,us-east-1,general,4,8,100,2.82,Reserved,720,51.18
Azure,ap-south-1,general,4,8,500,4.14,On-Demand,720,106.01
GCP,us-east-1,general,16,16,1000,4.3,Reserved,720,154.65
GCP,us-west-2,memory,2,64,200,4.58,On-Demand,720,147.08
Azure,ap-south-1,general,16,64,200,3.65,On-Demand,360,264.02
AWS,us-east-1,compute,2,32,100,0.99,On-Demand,360,73.21
AWS,us-west-2,general,4,32,1000,1.27,On-Demand,720,131.23
Azure,us-west-2,compute,4,16,200,2.14,Reserved,360,60.98
AWS,ap-south-1,general,2,8,200,2.86,Reserved,720,43.88
AWS,ap-south-1,compute,2,64,200,2.61,On-Demand,720,137.09
GCP,us-east-1,memory,2,32,100,2.6,Reserved,360,59.99
AWS,us-west-2,general,8,16,500,2.91,On-Demand,360,131.09
Azure,ap-south-1,general,8,16,200,0.61,On-Demand,360,101.73
GCP,eu-west-1,memory,8,8,500,0.56,On-Demand,360,93.8
Azure,us-west-2,compute,4,32,500,2.3,Reserved,360,89.21
GCP,ap-south-1,memory,2,32,200,4.73,Reserved,360,76.18
AWS,ap-south-1,memory,2,16,500,4.38,On-Demand,720,99.32
Azure,us-east-1,memory,8,16,500,0.96,On-Demand,720,119.22
Azure,us-west-2,memory,4,32,500,2.48,On-Demand,360,125.6
AWS,eu-west-1,compute,16,8,100,3.84,On-Demand,360,170.26
GCP,us-west-2,memory,4,32,100,2.1,On-Demand,720,93.29
Azure,eu-west-1,compute,2,8,200,4.14,On-Demand,360,76.08
Azure,eu-west-1,general,16,16,100,3.29,On-Demand,360,185.34
AWS,us-west-2,general,4,32,1000,2.66,Reserved,360,103.49
Azure,us-east-1,compute,16,32,100,1.29,On-Demand,720,189.96
GCP,us-east-1,general,2,16,200,3.21,On-Demand,720,71.53
GCP,eu-west-1,memory,2,32,1000,2.87,On-Demand,360,124.1
Azure,us-west-2,general,2,64,100,2.45,Reserved,720,99.15
AWS,us-east-1,compute,16,16,1000,1.12,On-Demand,720,197.48
AWS,ap-south-1,general,8,64,100,2.31,On-Demand,720,174.89
AWS,ap-south-1,general,16,16,1000,2.67,On-Demand,360,211.43
GCP,us-west-2,general,8,64,100,3.37,On-Demand,360,175.21
GCP,ap-south-1,compute,16,64,100,0.74,On-Demand,720,209.72
AWS,ap-south-1,memory,8,32,200,2.47,Reserved,360,97.94
AWS,ap-south-1,general,2,8,500,1.37,On-Demand,720,61.03
AWS,ap-south-1,compute,8,8,100,4.84,On-Demand,360,119.26
Azure,us-west-2,memory,4,32,200,2.36,Reserved,360,79.41
Azure,ap-south-1,compute,8,16,500,4.88,On-Demand,360,156.26
GCP,ap-south-1,memory,2,32,1000,2.25,Reserved,720,85.53
AWS,us-east-1,memory,8,8,1000,3.73,Reserved,360,107.83
AWS,us-west-2,general,2,8,1000,2.33,Reserved,720,66.36
GCP,us-west-2,memory,8,8,500,1.17,Reserved,360,71.29
AWS,eu-west-1,general,8,64,200,1.31,On-Demand,360,170.39
GCP,eu-west-1,memory,4,16,200,2.03,On-Demand,720,75.69
GCP,us-east-1,compute,2,16,200,4.85,Reserved,720,61.59
GCP,eu-west-1,general,2,16,1000,1.51,On-Demand,720,91.19
AWS,eu-west-1,general,16,16,100,3.01,On-Demand,720,173.99
Azure,eu-west-1,compute,2,64,100,2.06,On-Demand,360,134.02
AWS,us-west-2,compute,8,64,500,0.6,On-Demand,360,177.5
AWS,ap-south-1,general,2,64,500,4.27,On-Demand,720,165.53
GCP,eu-west-1,general,8,64,200,2.21,On-Demand,360,169.57
AWS,us-west-2,memory,8,8,500,0.66,On-Demand,360,99.64
GCP,us-west-2,memory,16,8,200,2.29,On-Demand,720,152.77
Azure,us-east-1,memory,4,32,100,3.3,On-Demand,720,114.45
GCP,ap-south-1,general,8,16,100,0.7,On-Demand,360,88.54
AWS,us-east-1,memory,16,64,200,2.45,On-Demand,360,240.65
Azure,eu-west-1,compute,16,16,500,1.66,Reserved,360,135.96
GCP,ap-south-1,general,2,16,200,3.55,On-Demand,720,74.43
AWS,ap-south-1,memory,16,32,100,4.8,Reserved,720,153
AWS,us-west-2,memory,2,64,200,1.18,Reserved,360,89.44
GCP,eu-west-1,compute,4,16,100,1.13,On-Demand,720,63.72
Azure,ap-south-1,general,16,64,1000,0.72,Reserved,720,197.38
AWS,eu-west-1,memory,4,64,100,0.52,On-Demand,720,128.78
GCP,us-west-2,memory,4,32,500,3.98,Reserved,360,91.05
Azure,ap-south-1,general,2,8,1000,0.84,On-Demand,360,82.7
AWS,eu-west-1,compute,4,16,100,1,On-Demand,720,65.9
AWS,us-west-2,general,8,16,500,1.28,On-Demand,720,116.42
Azure,us-west-2,memory,8,32,100,2.63,On-Demand,720,139.62
GCP,us-east-1,compute,16,32,200,4.78,On-Demand,360,205.98
Azure,eu-west-1,general,8,16,100,4.44,On-Demand,720,133.2
Azure,us-west-2,memory,8,8,500,4.49,On-Demand,360,140.82
Azure,ap-south-1,memory,8,16,100,4.21,Reserved,720,94.34
Azure,eu-west-1,memory,8,16,100,4.36,Reserved,360,95.36
Azure,ap-south-1,compute,8,64,1000,0.76,On-Demand,720,211.51
GCP,us-east-1,memory,8,8,100,2.65,On-Demand,720,94.57
GCP,us-east-1,compute,4,32,200,2.04,On-Demand,720,97.05
AWS,us-west-2,compute,8,16,1000,3.85,On-Demand,360,162.05
GCP,ap-south-1,memory,16,32,100,4.58,On-Demand,360,199.99
Azure,us-west-2,compute,4,16,1000,0.99,Reserved,720,80.37
Azure,ap-south-1,general,4,32,100,2.63,On-Demand,720,108.12
Azure,us-east-1,memory,4,64,500,4.58,On-Demand,720,192.49
AWS,ap-south-1,memory,2,16,200,4.55,Reserved,720,62.89
GCP,eu-west-1,compute,2,8,500,3.67,Reserved,360,55.9
Azure,ap-south-1,memory,16,16,100,4.06,On-Demand,360,192.61
AWS,eu-west-1,memory,2,16,200,0.92,On-Demand,360,54.68
GCP,us-west-2,compute,16,8,1000,4.27,On-Demand,720,203.9
AWS,us-east-1,general,16,16,500,2.6,On-Demand,720,188.3
GCP,us-west-2,memory,8,8,100,1.42,On-Demand,720,84.06
AWS,us-west-2,general,4,8,100,2.81,On-Demand,720,70.99
AWS,us-east-1,memory,4,32,200,3.1,Reserved,720,80.42
GCP,us-east-1,memory,2,64,100,4.66,On-Demand,360,143.49
AWS,us-east-1,compute,16,32,200,2.69,On-Demand,360,198.01
AWS,ap-south-1,memory,2,64,100,0.68,Reserved,360,82.96
Azure,us-east-1,memory,4,8,200,4.96,On-Demand,720,99.58
Azure,ap-south-1,memory,2,64,1000,3.69,On-Demand,720,191.95
Azure,us-west-2,memory,8,32,1000,2.71,On-Demand,720,182.9
Azure,eu-west-1,memory,8,16,500,0.99,On-Demand,360,119.5
GCP,us-east-1,memory,8,32,200,1.15,On-Demand,720,117.94
Azure,us-east-1,general,2,32,500,3.75,On-Demand,720,121.85
Azure,eu-west-1,compute,2,16,1000,2.63,On-Demand,720,111.37
Azure,ap-south-1,memory,2,32,1000,1.89,On-Demand,360,127.9
Azure,ap-south-1,compute,2,16,200,0.88,On-Demand,360,57.04
GCP,us-west-2,compute,4,32,500,4.61,On-Demand,720,131.85
AWS,us-west-2,general,2,16,200,2.66,On-Demand,720,70.34
AWS,us-west-2,memory,8,8,500,4.99,Reserved,720,99.8
GCP,us-east-1,general,4,32,200,4.35,On-Demand,360,116.8
GCP,ap-south-1,compute,2,16,500,2.07,On-Demand,360,74.6
AWS,us-east-1,memory,16,16,200,1.09,On-Demand,720,161.21
Azure,us-east-1,general,16,32,200,3.98,On-Demand,720,220.1
Azure,us-west-2,compute,8,32,100,3.7,On-Demand,720,149.73
GCP,eu-west-1,memory,4,8,100,3.44,Reserved,360,52.44
GCP,eu-west-1,memory,2,16,500,4.08,On-Demand,720,91.79
GCP,ap-south-1,general,4,32,200,2.94,On-Demand,720,104.75
Azure,us-west-2,compute,16,8,200,4.79,On-Demand,360,192.48
AWS,us-west-2,compute,2,8,200,3.99,On-Demand,720,71.11
Azure,us-east-1,compute,16,32,200,3.27,Reserved,720,153.64
AWS,us-east-1,compute,16,64,100,4.38,Reserved,720,182.53
GCP,us-west-2,compute,8,8,1000,3.19,On-Demand,360,137.66
AWS,us-east-1,memory,2,32,200,3.72,On-Demand,720,102.28
AWS,ap-south-1,memory,2,64,500,2.54,Reserved,360,107.97
Azure,ap-south-1,compute,8,16,1000,0.65,On-Demand,720,139.91
Azure,eu-west-1,memory,8,64,200,4.96,Reserved,720,153.65
AWS,eu-west-1,general,2,32,100,1.47,On-Demand,720,77.53
GCP,us-east-1,memory,4,32,100,1.31,On-Demand,720,86.54
Azure,eu-west-1,compute,8,64,1000,2.06,On-Demand,720,223.8
Azure,us-east-1,general,2,16,500,1.59,On-Demand,720,77.92
Azure,ap-south-1,general,2,16,200,1.74,On-Demand,360,65.16
Azure,us-west-2,general,8,16,100,3.01,On-Demand,360,119.69
Azure,ap-south-1,compute,4,8,200,3.64,Reserved,720,62.72
AWS,eu-west-1,memory,2,16,1000,2.39,On-Demand,360,103.91
AWS,us-west-2,memory,2,16,200,3.22,On-Demand,720,75.38
AWS,us-east-1,memory,4,16,100,2.98,On-Demand,360,83.72
GCP,us-west-2,memory,2,32,100,3.27,On-Demand,720,89.04
Azure,us-east-1,compute,4,64,100,4.25,On-Demand,720,170.47
Azure,ap-south-1,memory,4,64,200,0.99,On-Demand,720,144.39
GCP,us-east-1,general,4,32,100,2.03,Reserved,720,66.74
GCP,us-east-1,general,8,8,1000,3.85,On-Demand,720,143.31
Azure,us-west-2,memory,4,8,1000,2.4,On-Demand,360,113.19
Azure,eu-west-1,memory,2,64,200,1.15,Reserved,720,93.71
AWS,us-east-1,memory,2,32,1000,4.92,On-Demand,720,149.08
AWS,ap-south-1,memory,8,8,200,1.57,On-Demand,720,94.33
Azure,eu-west-1,compute,2,32,200,2.75,On-Demand,720,98.23
Azure,us-west-2,compute,8,8,100,2.05,Reserved,360,71.18
Azure,us-east-1,memory,8,64,100,0.7,On-Demand,360,168.42
GCP,eu-west-1,memory,8,8,200,3.61,Reserved,360,77.08
AWS,eu-west-1,compute,8,32,1000,0.68,Reserved,720,112.26
Azure,us-east-1,memory,4,32,200,2.28,On-Demand,720,109.54
Azure,us-east-1,compute,4,64,100,3.09,Reserved,720,114.84
GCP,eu-west-1,compute,4,32,500,1.83,On-Demand,720,108.08
Azure,eu-west-1,general,8,64,200,0.86,On-Demand,720,174.66
AWS,us-east-1,general,16,64,500,2.38,Reserved,720,182.53
AWS,us-west-2,memory,8,32,1000,2.41,On-Demand,720,171.49
Azure,ap-south-1,general,8,8,100,4.44,Reserved,720,87.44
Azure,us-east-1,compute,2,32,1000,3.29,On-Demand,360,141.13
AWS,eu-west-1,general,2,64,500,1.38,On-Demand,360,139.52
GCP,us-west-2,general,8,8,1000,3.07,On-Demand,720,136.64
Azure,us-east-1,general,8,64,200,1.36,On-Demand,360,179.38
Azure,us-east-1,compute,8,16,1000,3.4,Reserved,360,119.45
GCP,us-east-1,general,16,32,500,3.55,On-Demand,720,208.29
