date,day,month,day_of_week,weekend,time,hour,time_period,rush_hour,booking_status,vehicle_type,pickup_location,drop_location,booking_value,booking_val_per_km,ride_distance,High_value_booking,long_ride,payment_method
2024-03-10,10,3,6,1,1900-01-01 10:41:29,10,,0,No_Driver_Found,Auto,Noida_Extension,Pragati_Maidan,,,,0,0,No_Payment
2024-08-05,5,8,0,0,1900-01-01 18:35:25,18,,1,No_Driver_Found,Premier_Sedan,Adarsh_Nagar,Kaushambi,,,,0,0,No_Payment
2024-08-24,24,8,5,1,1900-01-01 19:57:40,19,,1,Cancelled_By_Driver,Go_Sedan,Pragati_Maidan,Noida_Sector_18,,,,0,0,No_Payment
2024-02-03,3,2,5,1,1900-01-01 22:39:26,22,,0,Cancelled_By_Driver,Bike,Tilak_Nagar,Govindpuri,,,,0,0,No_Payment
2024-08-23,23,8,4,0,1900-01-01 19:26:42,19,,1,No_Driver_Found,Go_Sedan,Kashmere_Gate_Isbt,Mundka,,,,0,0,No_Payment
2024-05-06,6,5,0,0,1900-01-01 16:50:40,16,,1,Incomplete,Auto,Samaypur_Badli,Kirti_Nagar,272.0,25.185185185185183,10.8,1,0,Upi
2024-03-12,12,3,1,0,1900-01-01 08:12:12,8,,0,Completed,Premier_Sedan,Lok_Kalyan_Marg,Qutub_Minar,694.0,15.24269712277619,45.53,0,1,Upi
2024-08-22,22,8,3,0,1900-01-01 19:59:50,19,,1,Completed,Auto,Subhash_Chowk,Janakpuri,869.0,38.18101933216168,22.76,1,0,Cash
2024-03-13,13,3,2,0,1900-01-01 15:02:06,15,,1,Cancelled_By_Driver,Go_Sedan,Vatika_Chowk,Paharganj,,,,0,0,No_Payment
2024-05-12,12,5,6,1,1900-01-01 08:00:32,8,,0,Cancelled_By_Driver,Go_Mini,Noida_Film_City,Sarojini_Nagar,,,,0,0,No_Payment
2024-03-12,12,3,1,0,1900-01-01 05:43:48,5,,0,Completed,Go_Sedan,New_Delhi_Railway_Station,Sonipat,677.0,81.17505995203837,8.34,1,0,Cash
2024-08-13,13,8,1,0,1900-01-01 14:54:48,14,,1,Completed,Ebike,Hauz_Khas,Saket,616.0,14.698162729658794,41.91,0,1,Cash
2024-07-19,19,7,4,0,1900-01-01 21:44:00,21,,0,Completed,Go_Mini,Dilshad_Garden,Jor_Bagh,631.0,14.324631101021568,44.05,0,1,Cash
2024-04-15,15,4,0,0,1900-01-01 08:53:04,8,,0,Completed,Go_Mini,Keshav_Puram,Mehrauli,410.0,9.640253938396425,42.53,0,1,Upi
2024-01-16,16,1,1,0,1900-01-01 22:51:03,22,,0,Completed,Ebike,Raj_Nagar_Extension,Greater_Noida,73.0,3.3424908424908426,21.84,0,0,Upi
2024-02-19,19,2,0,0,1900-01-01 23:58:20,23,,0,Completed,Bike,Pataudi_Chowk,Vatika_Chowk,363.0,48.52941176470588,7.48,1,0,Cash
2024-09-01,1,9,6,1,1900-01-01 22:58:15,22,,0,Completed,Bike,Sikanderpur,Mehrauli,717.0,23.14396384764364,30.98,0,0,Credit_Card
2024-11-27,27,11,2,0,1900-01-01 10:36:08,10,,0,Completed,Go_Mini,Golf_Course_Road,Noida_Sector_18,401.0,8.229017032628771,48.73,0,1,Upi
2024-01-13,13,1,5,1,1900-01-01 19:05:09,19,,1,Completed,Auto,Akshardham,Imt_Manesar,1057.0,117.1840354767184,9.02,1,0,Upi
2024-08-25,25,8,6,1,1900-01-01 16:38:17,16,,1,Completed,Go_Mini,Arjangarh,Pragati_Maidan,1084.0,22.46166597596353,48.26,0,1,Upi
2024-07-18,18,7,3,0,1900-01-01 12:50:21,12,,0,Completed,Premier_Sedan,Pataudi_Chowk,Manesar,456.0,11.591255719369597,39.34,0,0,Upi
2024-01-17,17,1,2,0,1900-01-01 15:22:56,15,,1,Cancelled_By_Driver,Bike,Rk_Puram,Central_Secretariat,,,,0,0,No_Payment
2024-12-28,28,12,5,1,1900-01-01 04:15:05,4,,0,Completed,Go_Mini,Basai_Dhankot,Moti_Nagar,655.0,21.482453263365038,30.49,0,0,Debit_Card
2024-07-12,12,7,4,0,1900-01-01 16:53:17,16,,1,Cancelled_By_Driver,Auto,Hero_Honda_Chowk,Aya_Nagar,,,,0,0,No_Payment
2024-01-18,18,1,3,0,1900-01-01 07:46:47,7,,0,Completed,Auto,Ardee_City,Vatika_Chowk,94.0,1.903604698258404,49.38,0,1,Upi
2024-11-08,8,11,4,0,1900-01-01 20:52:04,20,,1,Completed,Go_Sedan,Vasant_Kunj,Tagore_Garden,55.0,3.299340131973605,16.67,0,0,Upi
2024-11-29,29,11,4,0,1900-01-01 17:44:53,17,,1,Completed,Go_Sedan,Ito,Malviya_Nagar,341.0,10.576923076923077,32.24,0,0,Upi
2024-08-01,1,8,3,0,1900-01-01 20:03:02,20,,1,Completed,Auto,Vidhan_Sabha,Badarpur,1138.0,23.777684914333474,47.86,0,1,Credit_Card
2024-05-10,10,5,4,0,1900-01-01 20:12:37,20,,1,Cancelled_By_Driver,Bike,Aya_Nagar,Azadpur,,,,0,0,No_Payment
2024-08-26,26,8,0,0,1900-01-01 19:42:02,19,,1,Completed,Auto,Munirka,Noida_Sector_62,476.0,11.61542215714983,40.98,0,1,Upi
2024-10-29,29,10,1,0,1900-01-01 19:17:03,19,,1,Completed,Auto,Greater_Noida,Jor_Bagh,868.0,19.96779388083736,43.47,0,1,Debit_Card
2024-04-10,10,4,2,0,1900-01-01 18:33:33,18,,1,No_Driver_Found,Auto,Mundka,Rohini_West,,,,0,0,No_Payment
2024-07-10,10,7,2,0,1900-01-01 09:32:50,9,,0,Completed,Premier_Sedan,Mayur_Vihar,Vasant_Kunj,140.0,2.9723991507430996,47.1,0,1,Debit_Card
2024-09-20,20,9,4,0,1900-01-01 16:40:23,16,,1,Incomplete,Premier_Sedan,Munirka,Ghitorni,495.0,92.17877094972067,5.37,1,0,Credit_Card
2024-05-18,18,5,5,1,1900-01-01 11:24:54,11,,0,Cancelled_By_Driver,Go_Sedan,Kadarpur,Arjangarh,,,,0,0,No_Payment
2024-03-18,18,3,0,0,1900-01-01 10:37:53,10,,0,Completed,Go_Mini,Qutub_Minar,Mg_Road,60.0,2.0401224073444406,29.41,0,0,Upi
2024-01-14,14,1,6,1,1900-01-01 11:36:06,11,,0,Cancelled_By_Driver,Go_Sedan,Paharganj,Vishwavidyalaya,,,,0,0,No_Payment
2024-11-17,17,11,6,1,1900-01-01 06:14:02,6,,0,Incomplete,Bike,Saidulajab,Khandsa,408.0,40.8,10.0,1,0,Upi
2024-11-27,27,11,2,0,1900-01-01 20:03:10,20,,1,Completed,Go_Sedan,Vaishali,Faridabad_Sector_15,811.0,157.78210116731518,5.14,1,0,Cash
2024-04-09,9,4,1,0,1900-01-01 19:29:42,19,,1,Completed,Auto,Janakpuri,Rajiv_Chowk,707.0,111.16352201257861,6.36,1,0,Upi
2024-06-30,30,6,6,1,1900-01-01 07:21:11,7,,0,Completed,Premier_Sedan,Paharganj,Okhla,642.0,13.607460788469691,47.18,0,1,Upi
2024-02-04,4,2,6,1,1900-01-01 08:19:25,8,,0,Completed,Bike,Dlf_City_Court,Maidan_Garhi,883.0,20.98384030418251,42.08,0,1,Debit_Card
2024-09-21,21,9,5,1,1900-01-01 09:53:44,9,,0,Completed,Auto,Rohini,Udyog_Bhawan,1166.0,32.06820682068207,36.36,1,0,Cash
2024-05-08,8,5,2,0,1900-01-01 20:53:48,20,,1,Completed,Bike,Cyber_Hub,Rajiv_Nagar,57.0,10.857142857142858,5.25,0,0,Upi
2024-10-27,27,10,6,1,1900-01-01 13:04:26,13,,0,Cancelled_By_Driver,Go_Mini,Gurgaon_Railway_Station,Iit_Delhi,,,,0,0,No_Payment
2024-03-26,26,3,1,0,1900-01-01 03:45:31,3,,0,Cancelled_By_Customer,Auto,Ramesh_Nagar,Shastri_Nagar,,,,0,0,No_Payment
2024-10-05,5,10,5,1,1900-01-01 15:55:13,15,,1,Cancelled_By_Customer,Go_Sedan,Maidan_Garhi,Barakhamba_Road,,,,0,0,No_Payment
2024-06-27,27,6,3,0,1900-01-01 06:18:40,6,,0,Completed,Auto,Cyber_Hub,Ramesh_Nagar,79.0,3.237704918032787,24.4,0,0,Uber_Wallet
2024-07-03,3,7,2,0,1900-01-01 11:19:11,11,,0,No_Driver_Found,Premier_Sedan,Samaypur_Badli,Lal_Quila,,,,0,0,No_Payment
2024-04-02,2,4,1,0,1900-01-01 16:43:53,16,,1,Incomplete,Auto,Khandsa,Aiims,241.0,51.4957264957265,4.68,1,0,Upi
2024-07-14,14,7,6,1,1900-01-01 13:35:38,13,,0,Completed,Go_Mini,Samaypur_Badli,Mansarovar_Park,657.0,32.65407554671968,20.12,1,0,Credit_Card
2024-03-22,22,3,4,0,1900-01-01 15:17:52,15,,1,Completed,Go_Sedan,Noida_Extension,Palam_Vihar,630.0,14.192385672448749,44.39,0,1,Upi
2024-06-22,22,6,5,1,1900-01-01 07:16:29,7,,0,Cancelled_By_Customer,Auto,Jasola,India_Gate,,,,0,0,No_Payment
2024-11-15,15,11,4,0,1900-01-01 11:10:05,11,,0,Completed,Auto,Cyber_Hub,Rk_Puram,582.0,200.6896551724138,2.9,1,0,Upi
2024-03-13,13,3,2,0,1900-01-01 09:51:42,9,,0,Completed,Premier_Sedan,Lok_Kalyan_Marg,Janakpuri,844.0,57.142857142857146,14.77,1,0,Upi
2024-01-30,30,1,1,0,1900-01-01 15:39:04,15,,1,Cancelled_By_Driver,Auto,Vasant_Kunj,Mandi_House,,,,0,0,No_Payment
2024-03-23,23,3,5,1,1900-01-01 11:41:31,11,,0,Completed,Go_Mini,Moolchand,Meerut,240.0,22.201665124884364,10.81,0,0,Credit_Card
2024-03-13,13,3,2,0,1900-01-01 22:31:27,22,,0,Cancelled_By_Driver,Uber_Xl,Nawada,Samaypur_Badli,,,,0,0,No_Payment
2024-08-22,22,8,3,0,1900-01-01 05:00:53,5,,0,Completed,Ebike,Hauz_Rani,Chanakyapuri,297.0,7.830213551278671,37.93,0,0,Upi
2024-05-05,5,5,6,1,1900-01-01 05:24:05,5,,0,No_Driver_Found,Auto,Satguru_Ram_Singh_Marg,Bahadurgarh,,,,0,0,No_Payment
2024-07-25,25,7,3,0,1900-01-01 16:53:25,16,,1,Completed,Auto,Ina_Market,Dwarka_Mor,861.0,67.68867924528301,12.72,1,0,Credit_Card
2024-10-29,29,10,1,0,1900-01-01 14:02:38,14,,1,Completed,Auto,Aya_Nagar,Meerut,213.0,4.617385649252113,46.13,0,1,Upi
2024-10-18,18,10,4,0,1900-01-01 21:51:42,21,,0,Completed,Ebike,Greater_Kailash,Preet_Vihar,294.0,7.704402515723271,38.16,0,0,Credit_Card
2024-09-27,27,9,4,0,1900-01-01 23:48:11,23,,0,Cancelled_By_Driver,Go_Mini,Cyber_Hub,Rajiv_Chowk,,,,0,0,No_Payment
2024-03-08,8,3,4,0,1900-01-01 17:53:30,17,,1,Cancelled_By_Driver,Go_Mini,Chhatarpur,Aya_Nagar,,,,0,0,No_Payment
2024-01-14,14,1,6,1,1900-01-01 00:25:30,0,,0,Completed,Auto,Shastri_Nagar,Panipat,702.0,52.86144578313253,13.28,1,0,Credit_Card
2024-10-28,28,10,0,0,1900-01-01 11:22:08,11,,0,No_Driver_Found,Bike,Anand_Vihar,Narsinghpur,,,,0,0,No_Payment
2024-03-05,5,3,1,0,1900-01-01 11:31:14,11,,0,Completed,Bike,Jor_Bagh,Seelampur,403.0,20.837642192347467,19.34,0,0,Cash
2024-11-29,29,11,4,0,1900-01-01 20:22:51,20,,1,Completed,Premier_Sedan,Gurgaon_Railway_Station,Iit_Delhi,874.0,57.19895287958116,15.28,1,0,Cash
2024-09-23,23,9,0,0,1900-01-01 10:00:52,10,,0,Completed,Go_Mini,Vatika_Chowk,Sohna_Road,535.0,38.7962291515591,13.79,1,0,Upi
2024-01-26,26,1,4,0,1900-01-01 17:40:25,17,,1,Completed,Ebike,Mayur_Vihar,Gwal_Pahari,2271.0,164.20824295010846,13.83,1,0,Cash
2024-10-29,29,10,1,0,1900-01-01 18:29:58,18,,1,Completed,Go_Sedan,Pitampura,Qutub_Minar,834.0,29.069362147089578,28.69,1,0,Cash
2024-05-12,12,5,6,1,1900-01-01 12:21:28,12,,0,Cancelled_By_Driver,Go_Mini,Satguru_Ram_Singh_Marg,Sultanpur,,,,0,0,No_Payment
2024-04-04,4,4,3,0,1900-01-01 17:45:30,17,,1,Cancelled_By_Driver,Auto,Raj_Nagar_Extension,Gtb_Nagar,,,,0,0,No_Payment
2024-10-19,19,10,5,1,1900-01-01 17:41:27,17,,1,No_Driver_Found,Auto,Jasola,Ghitorni_Village,,,,0,0,No_Payment
2024-01-02,2,1,1,0,1900-01-01 17:19:30,17,,1,Completed,Bike,Inderlok,Samaypur_Badli,80.0,7.136485280999107,11.21,0,0,Cash
2024-06-26,26,6,2,0,1900-01-01 10:08:08,10,,0,Completed,Premier_Sedan,Paharganj,Cyber_Hub,330.0,6.747086485381313,48.91,0,1,Uber_Wallet
2024-08-31,31,8,5,1,1900-01-01 18:28:55,18,,1,Completed,Go_Sedan,Imt_Manesar,Igi_Airport,563.0,16.4283629997082,34.27,0,0,Upi
2024-04-27,27,4,5,1,1900-01-01 14:02:06,14,,1,Completed,Auto,Subhash_Chowk,Sohna_Road,137.0,4.537926465717125,30.19,0,0,Credit_Card
2024-10-08,8,10,1,0,1900-01-01 11:44:03,11,,0,Completed,Bike,Tughlakabad,Shastri_Park,734.0,70.84942084942085,10.36,1,0,Debit_Card
2024-03-29,29,3,4,0,1900-01-01 16:56:27,16,,1,Completed,Auto,Tilak_Nagar,Gurgaon_Sector_56,121.0,16.689655172413794,7.25,0,0,Cash
2024-04-09,9,4,1,0,1900-01-01 14:46:38,14,,1,Completed,Auto,Mayur_Vihar,Hero_Honda_Chowk,483.0,23.85185185185185,20.25,0,0,Cash
2024-06-13,13,6,3,0,1900-01-01 15:07:46,15,,1,Completed,Go_Mini,Tagore_Garden,Imt_Manesar,772.0,19.588936818066482,39.41,0,0,Uber_Wallet
2024-12-25,25,12,2,0,1900-01-01 19:15:25,19,,1,Completed,Go_Mini,Chirag_Delhi,Samaypur_Badli,487.0,141.56976744186048,3.44,1,0,Upi
2024-05-04,4,5,5,1,1900-01-01 15:30:21,15,,1,Cancelled_By_Customer,Bike,New_Colony,Noida_Sector_18,,,,0,0,No_Payment
2024-06-11,11,6,1,0,1900-01-01 20:22:35,20,,1,Completed,Go_Mini,Gwal_Pahari,Mg_Road,847.0,64.11809235427705,13.21,1,0,Debit_Card
2024-06-17,17,6,0,0,1900-01-01 18:13:10,18,,1,Cancelled_By_Driver,Premier_Sedan,Chanakyapuri,Green_Park,,,,0,0,No_Payment
2024-03-12,12,3,1,0,1900-01-01 15:44:50,15,,1,Completed,Ebike,Rohini_East,Pulbangash,905.0,150.58236272878537,6.01,1,0,Upi
2024-01-22,22,1,0,0,1900-01-01 21:39:27,21,,0,Completed,Go_Sedan,Jor_Bagh,Punjabi_Bagh,474.0,19.80777267028834,23.93,0,0,Upi
2024-03-07,7,3,3,0,1900-01-01 10:16:56,10,,0,Completed,Go_Mini,Dwarka_Sector_21,Pitampura,349.0,10.486778846153845,33.28,0,0,Upi
2024-06-07,7,6,4,0,1900-01-01 17:07:45,17,,1,Completed,Premier_Sedan,Tughlakabad,Nehru_Place,110.0,12.702078521939953,8.66,0,0,Cash
2024-07-16,16,7,1,0,1900-01-01 15:38:38,15,,1,Completed,Auto,Imt_Manesar,Hauz_Khas,2444.0,60.16740521910389,40.62,1,1,Debit_Card
2024-02-17,17,2,5,1,1900-01-01 11:43:33,11,,0,Completed,Go_Sedan,Rohini,Anand_Vihar_Isbt,295.0,9.525347110106555,30.97,0,0,Cash
2024-02-20,20,2,1,0,1900-01-01 07:14:06,7,,0,Cancelled_By_Customer,Go_Mini,Ashok_Park_Main,Uttam_Nagar,,,,0,0,No_Payment
2024-02-16,16,2,4,0,1900-01-01 08:57:52,8,,0,Cancelled_By_Driver,Bike,Meerut,Yamuna_Bank,,,,0,0,No_Payment
2024-12-13,13,12,4,0,1900-01-01 07:33:17,7,,0,Completed,Premier_Sedan,Seelampur,Kirti_Nagar,481.0,11.352371961293368,42.37,0,1,Upi
2024-04-14,14,4,6,1,1900-01-01 20:30:53,20,,1,Completed,Go_Sedan,Delhi_Gate,Hero_Honda_Chowk,145.0,4.562617998741347,31.78,0,0,Upi
2024-07-20,20,7,5,1,1900-01-01 09:54:51,9,,0,Cancelled_By_Driver,Auto,Chirag_Delhi,Hauz_Khas,,,,0,0,No_Payment
2024-11-28,28,11,3,0,1900-01-01 17:42:33,17,,1,Completed,Premier_Sedan,Kaushambi,Raj_Nagar_Extension,709.0,26.307977736549166,26.95,1,0,Uber_Wallet
2024-08-02,2,8,4,0,1900-01-01 20:24:06,20,,1,Completed,Uber_Xl,Botanical_Garden,Adarsh_Nagar,969.0,101.57232704402517,9.54,1,0,Debit_Card
2024-12-30,30,12,0,0,1900-01-01 20:26:59,20,,1,Cancelled_By_Driver,Bike,Mansarovar_Park,Ambience_Mall,,,,0,0,No_Payment
2024-04-11,11,4,3,0,1900-01-01 20:15:41,20,,1,Completed,Auto,Greater_Noida,Narsinghpur,922.0,23.520408163265305,39.2,0,0,Uber_Wallet
2024-06-20,20,6,3,0,1900-01-01 12:22:43,12,,0,Completed,Auto,Rk_Puram,Gtb_Nagar,377.0,7.906879194630872,47.68,0,1,Uber_Wallet
2024-11-09,9,11,5,1,1900-01-01 18:23:50,18,,1,Completed,Go_Sedan,Noida_Film_City,Preet_Vihar,353.0,8.93897189161813,39.49,0,0,Credit_Card
2024-04-30,30,4,1,0,1900-01-01 07:15:48,7,,0,Cancelled_By_Driver,Premier_Sedan,Aya_Nagar,Vaishali,,,,0,0,No_Payment
2024-01-11,11,1,3,0,1900-01-01 11:12:14,11,,0,Completed,Go_Sedan,Faridabad_Sector_15,Lajpat_Nagar,810.0,44.213973799126634,18.32,1,0,Cash
2024-05-10,10,5,4,0,1900-01-01 17:00:21,17,,1,Completed,Auto,Nawada,Gurgaon_Railway_Station,349.0,8.583374323659617,40.66,0,1,Cash
2024-05-03,3,5,4,0,1900-01-01 09:09:18,9,,0,Completed,Go_Sedan,Lok_Kalyan_Marg,Sarojini_Nagar,535.0,29.09189777052746,18.39,1,0,Uber_Wallet
2024-06-10,10,6,0,0,1900-01-01 12:44:00,12,,0,Cancelled_By_Driver,Go_Sedan,Rajiv_Chowk,Inderlok,,,,0,0,No_Payment
2024-04-09,9,4,1,0,1900-01-01 21:05:12,21,,0,Completed,Bike,Ashok_Vihar,Noida_Sector_18,103.0,2.079967689822294,49.52,0,1,Upi
2024-05-05,5,5,6,1,1900-01-01 21:07:09,21,,0,Completed,Bike,Arjangarh,Connaught_Place,331.0,164.6766169154229,2.01,1,0,Upi
2024-11-07,7,11,3,0,1900-01-01 20:21:05,20,,1,Completed,Premier_Sedan,Netaji_Subhash_Place,Jasola,610.0,26.034997865983783,23.43,1,0,Uber_Wallet
2024-05-25,25,5,5,1,1900-01-01 16:03:20,16,,1,Completed,Premier_Sedan,Welcome,Ghitorni_Village,260.0,5.387484459179445,48.26,0,1,Upi
2024-04-15,15,4,0,0,1900-01-01 12:13:10,12,,0,Cancelled_By_Driver,Bike,Kanhaiya_Nagar,Khan_Market,,,,0,0,No_Payment
2024-04-15,15,4,0,0,1900-01-01 12:28:46,12,,0,Completed,Go_Mini,Satguru_Ram_Singh_Marg,Aiims,376.0,14.6875,25.6,0,0,Debit_Card
2024-07-18,18,7,3,0,1900-01-01 03:38:45,3,,0,Completed,Go_Sedan,Paharganj,Azadpur,413.0,17.273107486407362,23.91,0,0,Cash
2024-03-20,20,3,2,0,1900-01-01 17:15:11,17,,1,Cancelled_By_Driver,Ebike,Chirag_Delhi,Kherki_Daula_Toll,,,,0,0,No_Payment
2024-04-02,2,4,1,0,1900-01-01 15:33:43,15,,1,Cancelled_By_Driver,Go_Mini,New_Colony,Sonipat,,,,0,0,No_Payment
2024-09-19,19,9,3,0,1900-01-01 21:47:27,21,,0,Completed,Go_Sedan,Imt_Manesar,Preet_Vihar,156.0,8.17181770560503,19.09,0,0,Uber_Wallet
2024-03-08,8,3,4,0,1900-01-01 16:39:11,16,,1,Completed,Premier_Sedan,Ina_Market,Rajiv_Nagar,995.0,42.21467967755621,23.57,1,0,Upi
2024-11-29,29,11,4,0,1900-01-01 19:09:21,19,,1,Incomplete,Auto,Chanakyapuri,Pragati_Maidan,395.0,187.20379146919433,2.11,1,0,Credit_Card
2024-07-23,23,7,1,0,1900-01-01 12:23:57,12,,0,Incomplete,Auto,Vishwavidyalaya,Hauz_Rani,417.0,263.92405063291136,1.58,1,0,Upi
2024-10-22,22,10,1,0,1900-01-01 08:53:43,8,,0,Completed,Go_Sedan,Shastri_Park,Moolchand,78.0,7.123287671232877,10.95,0,0,Debit_Card
2024-07-05,5,7,4,0,1900-01-01 06:49:38,6,,0,Cancelled_By_Driver,Go_Sedan,Jama_Masjid,Kashmere_Gate_Isbt,,,,0,0,No_Payment
2024-01-07,7,1,6,1,1900-01-01 12:05:06,12,,0,Completed,Go_Mini,Lok_Kalyan_Marg,Iffco_Chowk,479.0,9.73775157552348,49.19,0,1,Credit_Card
2024-09-21,21,9,5,1,1900-01-01 14:54:13,14,,1,Incomplete,Premier_Sedan,Rohini_West,Peeragarhi,590.0,67.1217292377702,8.79,1,0,Upi
2024-06-10,10,6,0,0,1900-01-01 20:38:11,20,,1,Completed,Auto,Maidan_Garhi,Gurgaon_Sector_56,719.0,22.963909294155222,31.31,0,0,Upi
2024-01-05,5,1,4,0,1900-01-01 08:14:29,8,,0,Completed,Auto,Basai_Dhankot,Sohna_Road,390.0,9.979529170931423,39.08,0,0,Upi
2024-06-02,2,6,6,1,1900-01-01 16:21:17,16,,1,Completed,Bike,Qutub_Minar,India_Gate,1157.0,38.93001345895021,29.72,1,0,Upi
2024-04-04,4,4,3,0,1900-01-01 21:28:38,21,,0,Completed,Auto,Hauz_Khas,Welcome,789.0,16.301652892561982,48.4,0,1,Upi
2024-03-19,19,3,1,0,1900-01-01 02:32:26,2,,0,Completed,Bike,Chirag_Delhi,Seelampur,282.0,8.034188034188034,35.1,0,0,Uber_Wallet
2024-05-07,7,5,1,0,1900-01-01 06:57:07,6,,0,Completed,Go_Sedan,Pragati_Maidan,Hauz_Rani,795.0,24.514338575393154,32.43,0,0,Upi
2024-07-07,7,7,6,1,1900-01-01 08:32:25,8,,0,Completed,Auto,Tis_Hazari,Meerut,1088.0,185.982905982906,5.85,1,0,Credit_Card
2024-05-28,28,5,1,0,1900-01-01 18:29:58,18,,1,Completed,Ebike,Greater_Kailash,Vidhan_Sabha,799.0,25.983739837398375,30.75,1,0,Upi
2024-11-14,14,11,3,0,1900-01-01 21:56:23,21,,0,Completed,Auto,Vidhan_Sabha,Lajpat_Nagar,264.0,8.585365853658537,30.75,0,0,Credit_Card
2024-07-14,14,7,6,1,1900-01-01 17:45:29,17,,1,Cancelled_By_Driver,Go_Mini,Khandsa,Akshardham,,,,0,0,No_Payment
2024-09-19,19,9,3,0,1900-01-01 06:08:43,6,,0,Cancelled_By_Driver,Go_Mini,Mayur_Vihar,Shahdara,,,,0,0,No_Payment
2024-11-27,27,11,2,0,1900-01-01 14:44:28,14,,1,Incomplete,Ebike,Karkarduma,Udyog_Vihar,330.0,16.70886075949367,19.75,0,0,Upi
2024-03-26,26,3,1,0,1900-01-01 12:20:34,12,,0,Completed,Bike,Azadpur,Madipur,66.0,5.72419774501301,11.53,0,0,Cash
2024-05-29,29,5,2,0,1900-01-01 11:20:53,11,,0,Completed,Go_Mini,Satguru_Ram_Singh_Marg,Kashmere_Gate,58.0,7.3232323232323235,7.92,0,0,Cash
2024-04-18,18,4,3,0,1900-01-01 20:42:43,20,,1,Cancelled_By_Customer,Go_Sedan,Paschim_Vihar,Green_Park,,,,0,0,No_Payment
2024-10-09,9,10,2,0,1900-01-01 09:42:36,9,,0,Completed,Go_Mini,Satguru_Ram_Singh_Marg,Saidulajab,524.0,12.341026848798869,42.46,0,1,Cash
2024-10-01,1,10,1,0,1900-01-01 19:17:27,19,,1,Completed,Auto,Shastri_Park,Udyog_Vihar,707.0,141.11776447105788,5.01,1,0,Upi
2024-07-21,21,7,6,1,1900-01-01 17:02:03,17,,1,Completed,Go_Mini,Vinobapuri,Mg_Road,377.0,9.905412506568576,38.06,0,0,Debit_Card
2024-03-10,10,3,6,1,1900-01-01 19:43:19,19,,1,Cancelled_By_Driver,Go_Sedan,Saket_A_Block,Old_Gurgaon,,,,0,0,No_Payment
2024-11-22,22,11,4,0,1900-01-01 22:34:32,22,,0,Completed,Go_Mini,Mansarovar_Park,Aya_Nagar,564.0,24.7585601404741,22.78,0,0,Upi
2024-05-04,4,5,5,1,1900-01-01 14:27:34,14,,1,Cancelled_By_Driver,Auto,Shivaji_Park,Cyber_Hub,,,,0,0,No_Payment
2024-02-13,13,2,1,0,1900-01-01 10:54:51,10,,0,Completed,Ebike,Vinobapuri,Green_Park,405.0,54.289544235924936,7.46,1,0,Upi
2024-05-07,7,5,1,0,1900-01-01 15:49:07,15,,1,Completed,Premier_Sedan,Kashmere_Gate_Isbt,Vishwavidyalaya,581.0,57.241379310344826,10.15,1,0,Upi
2024-08-15,15,8,3,0,1900-01-01 19:27:53,19,,1,Completed,Go_Mini,Ardee_City,Udyog_Vihar_Phase_4,310.0,7.557289127254997,41.02,0,1,Upi
2024-10-26,26,10,5,1,1900-01-01 04:35:46,4,,0,Completed,Ebike,Yamuna_Bank,Janakpuri,230.0,7.7939681463910535,29.51,0,0,Uber_Wallet
2024-10-14,14,10,0,0,1900-01-01 16:07:23,16,,1,Completed,Go_Mini,Udyog_Bhawan,Patel_Chowk,104.0,2.4993991828887285,41.61,0,1,Upi
2024-08-06,6,8,1,0,1900-01-01 15:56:31,15,,1,Incomplete,Uber_Xl,Barakhamba_Road,Gurgaon_Sector_56,82.0,4.886769964243146,16.78,0,0,Cash
2024-02-18,18,2,6,1,1900-01-01 12:55:42,12,,0,Completed,Go_Mini,Badarpur,Kalkaji,471.0,28.719512195121954,16.4,1,0,Credit_Card
2024-09-22,22,9,6,1,1900-01-01 10:29:25,10,,0,Cancelled_By_Customer,Go_Mini,Saket,Paharganj,,,,0,0,No_Payment
2024-10-13,13,10,6,1,1900-01-01 19:01:41,19,,1,Cancelled_By_Driver,Auto,Ramesh_Nagar,Ashok_Vihar,,,,0,0,No_Payment
2024-04-11,11,4,3,0,1900-01-01 19:30:11,19,,1,Completed,Bike,Imt_Manesar,Chhatarpur,544.0,12.428604066712358,43.77,0,1,Debit_Card
2024-06-22,22,6,5,1,1900-01-01 21:11:23,21,,0,Completed,Auto,Ignou_Road,Moolchand,565.0,12.577916295636687,44.92,0,1,Upi
2024-07-28,28,7,6,1,1900-01-01 18:12:35,18,,1,Completed,Premier_Sedan,Botanical_Garden,Welcome,198.0,4.4534412955465585,44.46,0,1,Upi
2024-01-27,27,1,5,1,1900-01-01 14:00:03,14,,1,Completed,Go_Sedan,Huda_City_Centre,Panipat,415.0,23.673702224757555,17.53,0,0,Cash
2024-09-12,12,9,3,0,1900-01-01 22:06:53,22,,0,Cancelled_By_Driver,Premier_Sedan,Peeragarhi,Vaishali,,,,0,0,No_Payment
2024-03-18,18,3,0,0,1900-01-01 11:42:23,11,,0,Cancelled_By_Customer,Go_Mini,Shastri_Nagar,Rohini_East,,,,0,0,No_Payment
2024-11-22,22,11,4,0,1900-01-01 11:29:06,11,,0,Cancelled_By_Driver,Go_Sedan,Akshardham,Civil_Lines_Gurgaon,,,,0,0,No_Payment
