user_id,user_type,country,request_type,model_used,device_type,prompt_length,requests_per_min,toxic_score,jailbreak_score,anomaly_score,failed_requests,session_duration_sec,api_cost_usd,misuse_label
user_16095,premium,UK,text_generation,code_llm,mobile,502,127.37,0.763,0.073,0.942,18,5436,4.633,1
user_58015,premium,USA,image_generation,gpt_like,mobile,701,41.49,0.999,0.899,0.688,15,3352,0.165,1
user_64193,bot,Australia,image_generation,gpt_like,mobile,42,80.36,0.99,0.071,0.767,13,456,1.349,1
user_30259,free,India,code_generation,vision_model,mobile,1367,111.95,0.687,0.884,0.347,29,4368,5.343,1
user_32965,free,Singapore,image_generation,gpt_like,mobile,1015,135.29,0.727,0.319,0.342,21,7065,0.056,1
user_29974,free,UK,text_generation,code_llm,mobile,3941,60.7,0.375,0.28,0.439,10,3656,2.244,0
user_68444,free,Canada,image_generation,code_llm,api,1605,47.78,0.947,0.774,0.629,2,1515,2.719,1
user_70989,premium,Canada,text_generation,gpt_like,web,353,15.7,0.594,0.479,0.804,11,1592,2.225,1
user_62005,free,India,image_generation,gpt_like,api,360,57.97,0.463,0.894,0.873,14,7826,1.797,1
user_4172,free,UK,text_generation,code_llm,web,1111,93.78,0.975,0.511,0.408,28,1232,2.893,1
user_31538,bot,USA,image_generation,gpt_like,web,3925,51.48,0.421,0.689,0.197,15,1153,3.364,1
user_23545,free,Singapore,image_generation,code_llm,api,984,47.56,0.875,0.381,0.676,5,1824,4.992,1
user_69770,free,Australia,image_generation,code_llm,mobile,906,101.76,0.127,0.628,0.636,6,4768,6.312,1
user_20509,free,India,text_generation,vision_model,web,4487,123.72,0.146,0.407,0.587,10,202,3.887,1
user_1709,bot,USA,code_generation,gpt_like,mobile,1201,19.59,0.433,0.43,0.304,0,5927,5.235,0
user_44675,free,Australia,text_generation,gpt_like,mobile,1506,63.22,0.774,0.811,0.762,1,2630,3.581,1
user_55060,free,Singapore,text_generation,code_llm,mobile,1625,122.5,0.02,0.622,0.009,3,5353,2.032,1
user_34570,free,India,code_generation,gpt_like,mobile,1013,32.57,0.606,0.28,0.169,25,5949,3.03,0
user_2034,premium,USA,code_generation,gpt_like,mobile,1681,48.18,0.722,0.952,0.061,14,6923,0.298,1
user_69218,free,UK,code_generation,vision_model,web,956,131.11,0.804,0.953,0.664,18,582,6.556,1
user_31349,bot,Australia,text_generation,code_llm,web,1924,42.51,0.929,0.109,0.504,15,5938,6.746,1
user_2632,internal,Canada,text_generation,code_llm,api,1917,9.13,0.819,0.68,0.805,27,8038,3.168,1
user_43065,free,USA,image_generation,gpt_like,api,2922,33.0,0.689,0.238,0.548,14,931,2.663,0
user_61532,premium,USA,code_generation,vision_model,api,3174,134.59,0.164,0.745,0.596,4,4436,0.849,1
user_2022,free,UK,code_generation,gpt_like,web,3709,3.59,0.96,0.718,0.383,28,2165,6.237,1
user_51682,bot,Singapore,image_generation,vision_model,api,581,138.09,0.079,0.86,0.69,15,5131,2.131,1
user_76551,internal,Germany,code_generation,gpt_like,web,1442,129.03,0.573,0.357,0.395,18,2684,3.26,1
user_46112,free,Germany,text_generation,code_llm,api,2740,9.06,0.645,0.649,0.551,29,6525,4.099,0
user_64173,premium,Australia,code_generation,code_llm,web,1313,69.85,0.883,0.113,0.22,3,8638,3.312,1
user_24494,free,Australia,code_generation,code_llm,mobile,1236,32.7,0.748,0.91,0.44,11,5324,5.958,1
user_16807,free,Germany,text_generation,vision_model,api,4093,134.77,0.768,0.834,0.748,5,2878,5.094,1
user_30703,free,UK,text_generation,gpt_like,web,2436,75.93,0.112,0.528,0.969,9,6543,3.17,1
user_14798,free,UK,image_generation,vision_model,web,925,41.25,0.432,0.048,0.389,24,4512,3.276,0
user_65514,bot,Germany,code_generation,gpt_like,mobile,560,57.35,0.516,0.157,0.425,23,2417,5.38,1
user_15330,free,Germany,image_generation,code_llm,mobile,4236,76.29,0.86,0.126,0.655,25,5812,0.283,1
user_43134,bot,Canada,code_generation,gpt_like,api,2855,41.31,0.338,0.008,0.789,5,8143,4.799,1
user_58583,free,Australia,image_generation,vision_model,api,3261,44.49,0.346,0.908,0.001,12,7248,0.215,1
user_7075,free,USA,image_generation,vision_model,mobile,2461,118.12,0.151,0.301,0.137,23,7766,5.564,1
user_59752,bot,UK,image_generation,vision_model,web,794,95.94,0.828,0.786,0.586,9,189,1.215,1
user_9369,free,Germany,image_generation,gpt_like,web,2103,130.13,0.315,0.375,0.478,26,8302,1.299,1
user_48772,free,USA,code_generation,vision_model,mobile,1913,65.07,0.777,0.883,0.299,15,1378,1.351,1
user_38838,free,Singapore,code_generation,gpt_like,mobile,1013,62.21,0.862,0.322,0.998,8,8968,6.324,1
user_74691,free,UK,image_generation,gpt_like,mobile,3501,14.92,0.376,0.565,0.046,27,2076,3.654,0
user_49484,premium,Australia,code_generation,code_llm,api,15,132.68,0.564,0.128,0.454,25,7525,1.568,1
user_29422,free,Singapore,image_generation,gpt_like,api,1891,39.01,0.802,0.029,0.474,24,5790,6.646,1
user_78354,premium,UK,image_generation,vision_model,mobile,2630,135.69,0.779,0.203,0.21,0,1267,1.351,1
user_59280,bot,Australia,image_generation,gpt_like,web,3461,38.61,0.988,0.816,0.696,10,7456,4.969,1
user_42458,free,USA,image_generation,gpt_like,mobile,3300,82.34,0.524,0.446,0.847,8,6101,6.273,1
user_39826,bot,UK,code_generation,code_llm,web,2551,24.59,0.417,0.892,0.742,24,3906,6.899,1
user_6369,free,Singapore,text_generation,code_llm,api,4023,12.55,0.239,0.939,1.0,16,487,0.027,1
user_71724,free,Singapore,text_generation,gpt_like,mobile,44,137.89,0.748,0.065,0.577,8,4266,5.922,1
user_50736,premium,UK,image_generation,gpt_like,api,2138,79.33,0.177,0.566,0.523,1,2991,4.59,1
user_51957,premium,Canada,text_generation,gpt_like,api,2653,17.9,0.586,0.014,0.717,4,5231,1.959,0
user_3644,premium,Canada,image_generation,gpt_like,web,3882,114.07,0.957,0.136,0.182,22,460,2.462,1
user_56030,free,Australia,image_generation,gpt_like,mobile,4162,33.03,0.338,0.749,0.418,5,1475,6.459,1
user_33984,free,India,code_generation,code_llm,mobile,2371,56.17,0.76,0.691,0.203,21,8592,0.349,1
user_36821,internal,India,image_generation,code_llm,api,137,18.92,0.378,0.548,0.949,29,6359,4.39,1
user_21628,free,UK,code_generation,gpt_like,mobile,8,54.61,0.708,0.539,0.877,28,3916,3.252,1
user_47062,free,India,image_generation,gpt_like,mobile,2345,33.07,0.184,0.068,0.787,18,6384,6.077,1
user_55059,free,Germany,text_generation,vision_model,web,3997,22.57,0.019,0.965,0.719,7,3810,6.575,1
user_47939,free,Australia,code_generation,gpt_like,api,4461,26.9,0.006,0.7,0.22,29,7521,4.842,1
user_65625,free,India,image_generation,vision_model,mobile,3415,22.62,0.493,0.802,0.049,17,6299,3.859,1
user_43932,free,Germany,code_generation,vision_model,web,1560,130.17,0.249,0.387,0.639,24,7725,4.415,1
user_9721,internal,Canada,image_generation,vision_model,api,2325,101.17,0.802,0.096,0.195,9,2791,6.664,1
user_59516,free,India,text_generation,vision_model,mobile,4075,24.89,0.666,0.876,0.357,12,1724,0.68,1
user_62397,free,UK,text_generation,gpt_like,web,4083,94.75,0.74,0.528,0.357,5,6545,1.269,1
user_1005,bot,Canada,code_generation,gpt_like,api,706,41.92,0.685,0.425,0.225,9,7702,6.81,1
user_12732,free,UK,image_generation,code_llm,web,691,52.62,0.136,0.277,0.583,27,4301,5.761,0
user_21483,bot,Singapore,code_generation,gpt_like,web,2697,29.52,0.227,0.821,0.06,27,7132,3.66,1
user_1548,free,USA,text_generation,code_llm,web,704,4.2,0.217,0.299,0.874,13,3568,1.059,1
user_23907,free,Canada,code_generation,code_llm,api,3297,22.01,0.935,0.142,0.92,12,4469,1.718,1
user_75067,premium,India,image_generation,code_llm,web,929,36.37,0.129,0.509,0.481,10,4726,0.034,0
user_58812,bot,India,code_generation,vision_model,mobile,3126,55.46,0.254,0.517,0.806,19,554,5.811,1
user_64758,free,Australia,code_generation,vision_model,web,3934,51.52,0.72,0.846,0.976,9,4675,0.029,1
user_65171,premium,UK,image_generation,vision_model,api,4054,111.21,0.708,0.004,0.412,23,2773,0.836,1
user_13424,free,Canada,code_generation,vision_model,api,4466,42.07,0.217,0.215,0.014,14,4406,3.971,0
user_11942,bot,India,image_generation,code_llm,mobile,1506,69.88,0.312,0.041,0.994,16,7772,0.519,1
user_18109,premium,UK,code_generation,vision_model,web,3305,26.49,0.453,0.991,0.717,22,6497,1.293,1
user_54457,free,India,code_generation,code_llm,mobile,4196,12.21,0.645,0.89,0.298,26,3628,6.199,1
user_44937,premium,Australia,text_generation,gpt_like,api,1515,118.11,0.384,0.146,0.887,17,1528,0.148,1
user_65282,free,USA,text_generation,vision_model,api,4299,88.14,0.192,0.412,0.176,17,8471,3.526,1
user_22312,free,Canada,text_generation,code_llm,mobile,727,77.16,0.967,0.23,0.59,6,1336,5.316,1
user_21234,premium,UK,code_generation,code_llm,api,1783,133.28,0.257,0.103,0.107,9,4264,1.325,1
user_10704,free,USA,text_generation,vision_model,mobile,845,120.06,0.971,0.731,0.986,17,1768,3.431,1
user_51996,free,Canada,code_generation,gpt_like,web,807,73.77,0.568,0.084,0.092,12,7320,2.93,1
user_36262,free,India,code_generation,code_llm,mobile,1200,1.73,0.245,0.091,0.178,14,3741,4.098,0
user_42124,premium,USA,image_generation,vision_model,mobile,3808,109.56,0.348,0.893,0.229,12,8162,5.417,1
user_57148,bot,Germany,image_generation,vision_model,api,1590,13.07,0.671,0.502,0.931,10,2405,2.167,1
user_5620,free,Germany,image_generation,vision_model,web,3353,98.97,0.618,0.477,0.047,10,1581,3.893,1
user_23236,premium,Canada,image_generation,vision_model,api,2345,15.25,0.2,0.687,0.888,3,6244,0.859,1
user_10040,free,Canada,code_generation,code_llm,web,2662,15.01,0.221,0.365,0.321,2,2277,3.358,0
user_56708,bot,UK,code_generation,vision_model,mobile,599,111.08,0.748,0.547,0.894,16,8929,5.872,1
user_70966,free,India,text_generation,vision_model,web,3457,27.26,0.022,0.792,0.851,29,851,0.874,1
user_40477,free,Canada,code_generation,vision_model,web,2911,5.7,0.227,0.714,0.395,6,1925,0.988,1
user_58316,bot,USA,code_generation,code_llm,mobile,2082,15.47,0.859,0.367,0.548,5,7935,4.734,1
user_2389,premium,Canada,code_generation,code_llm,api,1489,7.49,0.463,0.708,0.31,8,5026,6.064,1
user_10263,internal,Germany,image_generation,vision_model,api,809,8.07,0.655,0.459,0.218,25,8102,3.564,0
user_16831,free,USA,text_generation,gpt_like,mobile,2349,69.78,0.22,0.281,0.398,3,1911,2.991,0
user_15056,free,Australia,image_generation,vision_model,mobile,2023,17.89,0.552,0.792,0.626,3,7013,2.691,1
user_33027,free,Germany,code_generation,vision_model,mobile,1744,122.61,0.001,0.747,0.529,16,6339,6.829,1
user_16921,free,USA,image_generation,code_llm,mobile,1393,15.32,0.023,0.101,0.464,17,5706,5.114,0
user_7213,free,Singapore,text_generation,gpt_like,mobile,1510,107.52,0.158,0.094,0.799,9,5123,5.54,1
user_62111,free,USA,code_generation,code_llm,mobile,2120,139.99,0.878,0.659,0.832,18,1208,5.454,1
user_14001,free,UK,image_generation,vision_model,web,2895,111.55,0.328,0.319,0.69,24,2024,5.119,1
user_23671,premium,Australia,code_generation,code_llm,web,3029,111.23,0.582,0.931,0.53,4,3351,5.594,1
user_38348,premium,UK,text_generation,gpt_like,api,3901,133.24,0.112,0.243,0.574,16,7802,1.558,1
user_6134,free,Australia,code_generation,gpt_like,web,2469,10.45,0.212,0.73,0.121,8,7517,3.185,1
user_33804,bot,Germany,image_generation,vision_model,web,2630,92.86,0.193,0.991,0.425,27,917,0.582,1
user_39635,bot,USA,code_generation,gpt_like,mobile,4064,120.65,0.812,0.608,0.055,20,5226,6.385,1
user_54961,bot,India,text_generation,code_llm,web,2910,119.58,0.582,0.602,0.182,20,3211,0.296,1
user_30833,free,Australia,image_generation,gpt_like,web,3428,4.5,0.79,0.769,0.835,0,5496,6.78,1
user_52683,free,UK,image_generation,vision_model,web,2988,83.01,0.352,0.728,0.821,29,6901,6.123,1
user_40559,internal,Canada,image_generation,gpt_like,api,582,98.8,0.643,0.258,0.602,24,2126,4.233,1
user_15337,free,USA,text_generation,code_llm,mobile,3852,118.32,0.662,0.694,0.592,6,5438,3.954,1
user_28350,bot,India,image_generation,code_llm,api,779,133.97,0.531,0.697,0.72,27,6562,1.115,1
user_48228,free,Germany,code_generation,code_llm,api,719,23.51,0.635,0.751,0.356,19,2106,2.571,1
user_53326,free,Australia,code_generation,code_llm,web,2741,26.25,0.996,0.142,0.66,20,3433,3.788,1
user_25347,free,Canada,text_generation,vision_model,web,2350,52.47,0.498,0.729,0.92,17,7420,5.807,1
user_23103,bot,Canada,image_generation,vision_model,mobile,1745,129.85,0.352,0.095,0.811,25,7672,1.02,1
user_29322,premium,Australia,image_generation,code_llm,web,2153,111.33,0.016,0.144,0.91,7,3732,4.919,1
user_5529,free,USA,text_generation,code_llm,api,1207,128.35,0.199,0.598,0.296,7,2127,6.92,1
user_43050,premium,Singapore,code_generation,gpt_like,api,1506,41.77,0.116,0.706,0.517,20,5170,1.806,1
user_25104,free,USA,code_generation,code_llm,web,2709,93.68,0.602,0.518,0.72,20,5198,0.412,1
user_42037,free,Canada,code_generation,code_llm,web,4138,126.75,0.975,0.773,0.637,2,376,4.464,1
user_10859,free,USA,code_generation,vision_model,api,1491,2.19,0.555,0.736,0.769,16,6867,6.403,1
user_16634,free,UK,code_generation,gpt_like,mobile,1265,54.79,0.279,0.433,0.412,28,5628,4.726,0
user_70503,bot,Australia,code_generation,gpt_like,api,4054,121.89,0.69,0.499,0.996,19,6557,4.004,1
user_66040,free,USA,image_generation,code_llm,mobile,3148,137.8,0.99,0.528,0.169,0,7284,0.785,1
user_45168,free,Singapore,text_generation,gpt_like,api,1722,122.79,0.676,0.42,0.207,8,523,0.611,1
user_65762,premium,Canada,text_generation,gpt_like,api,1310,56.43,0.982,0.313,0.134,4,5556,4.793,1
user_32031,free,India,text_generation,vision_model,mobile,1703,90.91,0.466,0.538,0.014,19,5609,6.178,1
user_32065,free,India,text_generation,vision_model,web,1563,8.66,0.162,0.696,0.716,29,7790,4.673,1
user_9083,premium,UK,text_generation,gpt_like,api,683,95.96,0.158,0.708,0.363,28,5441,6.092,1
user_57399,free,Singapore,image_generation,gpt_like,web,3793,31.43,0.515,0.666,0.669,28,6084,0.063,1
user_69771,free,Germany,text_generation,vision_model,mobile,4153,84.87,0.861,0.971,0.577,24,7709,4.33,1
user_62866,bot,Singapore,text_generation,gpt_like,web,1282,126.37,0.509,0.36,0.863,19,3645,0.913,1
user_38314,free,Canada,code_generation,code_llm,api,2951,27.99,0.755,0.548,0.097,24,3473,3.214,1
user_6034,free,Australia,text_generation,gpt_like,api,2282,75.49,0.837,0.44,0.761,9,8818,6.872,1
user_12277,free,UK,image_generation,code_llm,api,1379,119.59,0.109,0.345,0.538,3,5338,6.402,1
user_22272,premium,UK,text_generation,code_llm,api,772,136.36,0.791,0.499,0.597,21,8059,4.054,1
user_35598,free,USA,code_generation,gpt_like,web,3283,24.58,0.991,0.525,0.187,2,8990,3.445,1
user_25115,free,Germany,text_generation,code_llm,api,828,72.38,0.266,0.45,0.409,28,8342,2.15,1
user_17231,free,Germany,code_generation,code_llm,mobile,3161,70.37,0.902,0.174,0.121,27,2721,1.02,1
user_74850,bot,India,image_generation,gpt_like,mobile,4001,104.21,0.85,0.666,0.889,3,6037,4.725,1
user_78677,free,Singapore,image_generation,code_llm,api,1999,69.99,0.631,0.057,0.506,0,6198,5.18,0
user_41586,free,India,code_generation,code_llm,mobile,3899,70.62,0.619,0.855,0.174,11,5612,1.761,1
user_77503,free,Germany,image_generation,code_llm,mobile,2093,105.96,0.182,0.919,0.103,5,4602,4.968,1
user_27596,free,Australia,image_generation,gpt_like,web,1358,62.05,0.225,0.256,0.361,22,4335,2.924,0
user_3356,free,Singapore,code_generation,gpt_like,web,4143,46.22,0.351,0.519,0.912,7,3443,1.084,1
user_11834,internal,Germany,text_generation,gpt_like,mobile,4009,9.92,0.592,0.147,0.859,19,5840,6.858,1
user_59081,internal,UK,text_generation,code_llm,api,1214,29.59,0.629,0.541,0.467,27,5404,5.597,0
user_49272,premium,Australia,image_generation,gpt_like,api,3799,130.7,0.726,0.679,0.407,6,2592,0.211,1
user_4457,free,USA,image_generation,code_llm,mobile,1165,101.88,0.991,0.875,0.513,8,8226,1.042,1
user_28538,free,Singapore,text_generation,gpt_like,mobile,3133,12.69,0.495,0.25,0.64,0,2003,5.296,0
user_53626,premium,Australia,text_generation,vision_model,web,3026,35.5,0.012,0.623,0.942,8,4195,6.656,1
user_55364,premium,Singapore,image_generation,gpt_like,web,2722,31.3,0.844,0.299,0.184,8,7233,1.468,1
user_30883,free,Australia,text_generation,vision_model,mobile,2650,22.84,0.332,0.877,0.587,2,3309,4.483,1
user_9759,free,Australia,text_generation,vision_model,api,2161,49.62,0.604,0.604,0.122,7,8459,6.55,0
user_58183,free,Germany,text_generation,vision_model,api,1660,130.1,0.575,0.977,0.766,24,6191,4.703,1
user_38928,free,Australia,image_generation,gpt_like,api,2262,90.03,0.009,0.292,0.596,7,4180,0.661,1
user_69558,bot,Germany,image_generation,gpt_like,web,2113,37.65,0.152,0.957,0.629,27,5384,6.466,1
user_62398,bot,USA,image_generation,code_llm,mobile,8,135.75,0.203,0.923,0.544,26,1739,5.142,1
user_33709,premium,UK,text_generation,gpt_like,api,2989,97.45,0.934,0.543,0.266,2,7550,5.682,1
user_66345,internal,India,code_generation,gpt_like,mobile,1238,116.06,0.575,0.123,0.423,6,8517,5.871,1
user_32926,bot,India,text_generation,vision_model,api,3177,73.17,0.562,0.944,0.72,19,4724,6.327,1
user_5389,free,Germany,code_generation,code_llm,web,4107,44.62,0.015,0.523,0.606,9,3541,3.873,0
user_40384,bot,USA,image_generation,code_llm,web,4280,11.47,0.701,0.775,0.771,16,2179,3.087,1
user_36732,premium,Canada,image_generation,vision_model,api,2959,66.37,0.245,0.969,0.858,20,8476,1.593,1
user_65015,premium,Australia,image_generation,gpt_like,web,628,138.37,0.805,0.347,0.662,25,4965,1.133,1
user_60802,free,India,text_generation,gpt_like,web,3549,27.57,0.81,0.939,0.834,10,1926,4.213,1
user_52037,premium,Germany,text_generation,gpt_like,api,2589,20.37,0.751,0.905,0.477,29,4826,6.921,1
user_11375,premium,USA,code_generation,gpt_like,web,2800,24.06,0.925,0.269,0.039,24,1045,6.127,1
user_34351,free,Australia,text_generation,vision_model,api,2729,73.52,0.191,0.703,0.664,4,3631,3.197,1
user_46888,free,UK,text_generation,code_llm,mobile,4358,4.31,0.201,0.557,0.791,16,8560,6.656,1
user_10135,free,Singapore,code_generation,code_llm,api,4272,129.17,0.386,0.326,0.383,23,8554,0.796,1
user_4307,premium,UK,code_generation,code_llm,web,889,42.39,0.557,0.759,0.358,16,3379,2.387,1
user_75262,free,Singapore,code_generation,code_llm,mobile,2584,17.03,0.566,0.461,0.322,1,7502,0.142,0
user_77123,free,Singapore,code_generation,vision_model,web,2133,23.33,0.969,0.741,0.159,7,207,4.364,1
user_23732,free,Germany,text_generation,code_llm,api,4176,111.3,0.514,0.255,0.928,20,1090,1.815,1
user_24848,free,Singapore,text_generation,vision_model,web,2542,103.29,0.121,0.561,0.801,13,8942,1.101,1
user_65242,free,India,code_generation,code_llm,web,160,91.43,0.945,0.495,0.289,26,3484,3.0,1
user_12236,free,Singapore,text_generation,vision_model,mobile,3702,12.98,0.09,0.512,0.336,9,611,6.036,0
user_3034,premium,Singapore,code_generation,gpt_like,api,1062,79.05,0.031,0.301,0.701,9,991,6.499,1
user_2302,free,USA,image_generation,vision_model,mobile,933,54.97,0.087,0.23,0.601,5,1240,0.053,0
user_34167,premium,Australia,image_generation,vision_model,mobile,2659,74.0,0.923,0.894,0.621,18,2375,6.774,1
user_5463,premium,India,image_generation,code_llm,web,2683,126.27,0.856,0.884,0.672,1,2626,6.829,1
user_44986,free,Canada,text_generation,gpt_like,mobile,2256,132.83,1.0,0.858,0.295,26,3265,4.459,1
user_1720,internal,UK,code_generation,vision_model,api,3631,104.56,0.594,0.82,0.337,4,2556,0.524,1
user_59225,internal,USA,image_generation,gpt_like,mobile,2423,65.42,0.783,0.259,0.95,4,1078,2.496,1
user_35866,bot,USA,text_generation,gpt_like,web,404,61.52,0.465,0.824,0.808,17,2830,2.091,1
user_20280,premium,Germany,code_generation,vision_model,mobile,3567,65.61,0.501,0.595,0.758,2,8384,4.857,0
user_69333,premium,USA,code_generation,vision_model,mobile,2066,125.03,0.1,0.005,0.588,15,7887,6.433,1
user_69894,premium,Australia,text_generation,gpt_like,mobile,4443,70.35,0.733,0.683,0.982,25,2703,0.114,1
user_8170,free,UK,code_generation,gpt_like,api,2292,66.71,0.499,0.315,0.552,28,4177,2.572,0
user_31114,free,Germany,image_generation,vision_model,mobile,4251,99.76,0.559,0.876,0.805,22,4799,0.94,1
user_72200,free,Canada,code_generation,vision_model,mobile,3945,128.45,0.976,0.577,0.813,20,4892,2.938,1
